Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U25,1,3,1,0.5,0.5
U320,2,4,0,0.5,0.5
W4994,5,1,82,0.5,0.5
W6722,0,0,87,0.5,0.5
W0,0,5,82,0.75,0.25
W4998,6,1,197,0.5,0.5
W6709,0,0,203,0.5,0.5
W1,0,6,197,0.75,0.25
W5002,6,1,202,0.5,0.5
W6742,0,0,208,0.5,0.5
W2,0,6,202,0.75,0.25
W5006,6,1,160,0.5,0.5
W3,0,6,160,0.75,0.25
W5010,7,1,218,0.5,0.5
W4,0,7,218,0.75,0.25
W5014,6,1,219,0.5,0.5
W6741,0,0,225,0.5,0.5
W5,0,6,219,0.75,0.25
W5018,6,1,92,0.5,0.5
W6,0,6,92,0.75,0.25
W5022,6,1,72,0.5,0.5
W7,0,6,72,0.75,0.25
W5026,6,1,69,0.5,0.5
W8,0,6,69,0.75,0.25
W5030,6,1,97,0.5,0.5
W9,0,6,97,0.75,0.25
W5034,6,1,191,0.5,0.5
W10,0,6,191,0.75,0.25
W5038,7,1,125,0.5,0.5
W11,0,7,125,0.75,0.25
W5042,6,1,107,0.5,0.5
W12,0,6,107,0.75,0.25
W5046,6,1,115,0.5,0.5
W13,0,6,115,0.75,0.25
W5050,6,1,138,0.5,0.5
W14,0,6,138,0.75,0.25
W5054,6,1,142,0.5,0.5
W15,0,6,142,0.75,0.25
W5058,7,1,163,0.5,0.5
W16,0,7,163,0.75,0.25
W5062,6,1,143,0.5,0.5
W6740,0,0,149,0.5,0.5
W17,0,6,143,0.75,0.25
W5066,6,1,144,0.5,0.5
W18,0,6,144,0.75,0.25
W5070,6,1,145,0.5,0.5
W19,0,6,145,0.75,0.25
W5074,6,1,187,0.5,0.5
W20,0,6,187,0.75,0.25
W5078,6,1,188,0.5,0.5
W21,0,6,188,0.75,0.25
W5082,6,1,193,0.5,0.5
W22,0,6,193,0.75,0.25
W5086,6,1,199,0.5,0.5
W23,0,6,199,0.75,0.25
W5090,6,1,207,0.5,0.5
W24,0,6,207,0.75,0.25
W5094,6,1,197,0.5,0.5
