Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
W0,64,15,271,0.28406040697686374,0.7159395930231363
W1,29,6,280,0.2285356501866186,0.7714643498133814
U17,22,30,264,0.5523218726372507,0.44767812736274926
W2,22,6,488,0.22748092296288847,0.7725190770371115
W3,68,10,484,0.27293823061264266,0.7270617693873573
U16,17,23,477,0.5616690870360905,0.43833091296390947
W4,31,10,484,0.2501348317130877,0.7498651682869123
W5,66,5,489,0.3150910303326896,0.6849089696673104
U15,16,32,478,0.5135893798007934,0.48641062019920656
W6,36,10,553,0.21436391091173057,0.7856360890882694
W7,67,5,558,0.24295355683089903,0.757046443169101
U14,16,37,547,0.5947630068695573,0.4052369931304427
W8,50,15,549,0.2787113485370738,0.7212886514629262
W9,36,6,558,0.21703366401739688,0.7829663359826031
U13,22,37,542,0.5647447326217602,0.43525526737823983
W10,29,6,270,0.22233294473208076,0.7776670552679192
W11,50,10,266,0.3315121882003089,0.6684878117996911
U10,17,30,259,0.5198609480847608,0.4801390519152392
W13,35,27,678,0.5071048485773513,0.4928951514226487
W14,83,15,630,0.1161340574098807,0.8838659425901193
W12,16,119,594,0.9411078564024891,0.05889214359751094
W16,46,15,630,0.13220210444612557,0.8677978955538744
W15,16,82,594,0.9329596718432404,0.06704032815675964
W18,23,34,714,0.6082878884226856,0.39171211157731445
W19,61,15,676,0.1109508803876047,0.8890491196123953
W17,16,85,652,0.932509923250386,0.06749007674961405
W21,78,21,868,0.16112172262207858,0.8388782773779214
W22,18,14,928,0.22437161808737593,0.7756283819126241
W20,15,97,849,0.9638488583862589,0.03615114161374111
W24,27,6,921,0.17483404236010236,0.8251659576398976
W25,63,21,885,0.2649820657935692,0.7350179342064308
W23,7,91,857,0.9536721142843797,0.0463278857156203
W26,39,20,2,0.15094176711579133,0.8490582328842087
U19,22,2,0,0.42452911644210434,0.5754708835578957
W27,15,80,85,0.9172794547844597,0.08272054521554029
W28,26,78,87,0.9052383209611652,0.09476167903883481
U18,159,16,6,0.007838737755632486,0.9921612622443675
W29,36,6,559,0.19319699862036677,0.8068030013796332
W30,59,10,555,0.3240815189559155,0.6759184810440845
U12,17,37,548,0.5453330591943301,0.45466694080566994
W31,16,10,3,0.2918015008506343,0.7081984991493657
W32,10,2,11,0.09619140625,0.90380859375
U11,13,11,0,0.6400758896120488,0.35992411038795125
W33,36,6,582,0.22680833648117493,0.7731916635188251
W34,11,10,578,0.33177146732340534,0.6682285326765947
U9,17,12,571,0.5166687307909598,0.48333126920904024
W35,16,6,4,0.22334164612090235,0.7766583538790977
W36,17,3,7,0.0234375,0.9765625
U8,10,17,0,0.7584554237100563,0.24154457628994375
W37,34,23,5,0.27919420280477936,0.7208057971952206
W38,63,4,24,0.15520444654137577,0.8447955534586242
U7,28,35,0,0.6089335323777213,0.3910664676222787
W39,27,48,22,0.3644101994104296,0.6355898005895704
W40,114,21,49,0.037765502966162656,0.9622344970338373
U6,70,28,0,0.6115864320901422,0.3884135679098578
W41,93,21,110,0.09778759260786218,0.9022124073921378
W42,109,21,94,0.08277131953322303,0.917228680466777
U5,22,203,0,0.99190599192587,0.008094008074129966
W43,3,13,15,0.953125,0.046875
W44,14,16,4,0.29644470289349556,0.7035552971065044
U2,14,18,0,0.717451142554637,0.28254885744536296
W45,5,3,633,0.25,0.75
U1,5,2,631,0.375,0.625
W46,5,3,6,0.25,0.75
W47,5,3,6,0.25,0.75
U0,4,11,0,0.9375,0.0625
W49,4,2,919,0.25,0.75
W48,2,6,917,0.875,0.125
W51,2,4,917,0.75,0.25
W50,5,5,914,0.34375,0.65625
W52,2,7,912,0.828125,0.171875
W53,2,3,841,0.75,0.25
W55,11,3,918,0.046875,0.953125
W56,2,2,927,0.5,0.5
W54,3,14,915,0.9765625,0.0234375
W58,9,2,918,0.09375,0.90625
