Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
242,2,3,738,0.75,0.25
245,2,3,738,0.75,0.25
248,2,3,738,0.75,0.25
251,2,3,738,0.75,0.25
254,2,3,738,0.75,0.25
257,2,3,738,0.75,0.25
260,2,3,738,0.75,0.25
263,2,3,738,0.75,0.25
266,3,2,779,0.25,0.75
269,3,2,779,0.25,0.75
272,3,2,779,0.25,0.75
275,3,2,779,0.25,0.75
278,3,2,779,0.25,0.75
281,3,2,779,0.25,0.75
284,3,2,779,0.25,0.75
287,3,2,779,0.25,0.75
290,3,2,779,0.25,0.75
293,3,2,779,0.25,0.75
296,3,2,779,0.25,0.75
299,3,2,779,0.25,0.75
302,3,2,779,0.25,0.75
305,3,2,779,0.25,0.75
308,3,2,779,0.25,0.75
311,3,2,779,0.25,0.75
314,3,2,693,0.25,0.75
317,3,2,693,0.25,0.75
320,3,2,693,0.25,0.75
323,3,2,693,0.25,0.75
326,3,2,693,0.25,0.75
329,3,2,693,0.25,0.75
332,3,2,693,0.25,0.75
335,3,2,693,0.25,0.75
338,3,2,693,0.25,0.75
341,3,2,693,0.25,0.75
344,3,2,693,0.25,0.75
347,3,2,693,0.25,0.75
350,3,2,693,0.25,0.75
353,3,2,693,0.25,0.75
356,3,2,693,0.25,0.75
359,3,2,693,0.25,0.75
362,4,2,777,0.375,0.625
363,4,2,777,0.375,0.625
364,4,2,777,0.375,0.625
365,4,2,777,0.375,0.625
366,4,2,777,0.375,0.625
367,4,2,777,0.375,0.625
368,4,2,777,0.375,0.625
369,4,2,777,0.375,0.625
370,4,2,777,0.375,0.625
371,4,2,777,0.375,0.625
372,4,2,777,0.375,0.625
373,4,2,777,0.375,0.625
374,4,2,777,0.375,0.625
375,4,2,777,0.375,0.625
376,4,2,777,0.375,0.625
377,4,2,777,0.375,0.625
378,4,2,777,0.375,0.625
379,4,2,777,0.375,0.625
380,4,2,777,0.375,0.625
381,4,2,777,0.375,0.625
382,4,2,777,0.375,0.625
383,4,2,777,0.375,0.625
384,4,2,777,0.375,0.625
385,4,2,777,0.375,0.625
386,4,2,777,0.375,0.625
387,4,2,777,0.375,0.625
388,4,2,777,0.375,0.625
389,4,2,777,0.375,0.625
390,4,2,777,0.375,0.625
391,4,2,777,0.375,0.625
392,4,2,777,0.375,0.625
393,4,2,777,0.375,0.625
394,4,2,691,0.375,0.625
395,4,2,691,0.375,0.625
396,4,2,691,0.375,0.625
397,4,2,691,0.375,0.625
398,4,2,691,0.375,0.625
399,4,2,691,0.375,0.625
400,4,2,691,0.375,0.625
401,4,2,691,0.375,0.625
402,4,2,691,0.375,0.625
403,4,2,691,0.375,0.625
404,4,2,691,0.375,0.625
405,4,2,691,0.375,0.625
406,4,2,691,0.375,0.625
407,4,2,691,0.375,0.625
408,4,2,691,0.375,0.625
409,4,2,691,0.375,0.625
410,4,2,691,0.375,0.625
411,4,2,691,0.375,0.625
412,4,2,691,0.375,0.625
413,4,2,691,0.375,0.625
414,4,2,691,0.375,0.625
415,4,2,691,0.375,0.625
416,4,2,691,0.375,0.625
417,4,2,691,0.375,0.625
418,4,2,691,0.375,0.625
419,4,2,691,0.375,0.625
420,4,2,691,0.375,0.625
421,4,2,691,0.375,0.625
422,4,2,691,0.375,0.625
423,4,2,691,0.375,0.625
424,4,2,691,0.375,0.625
425,4,2,691,0.375,0.625
426,5,5,774,0.390625,0.609375
429,5,5,774,0.390625,0.609375
432,5,5,774,0.390625,0.609375
435,5,5,774,0.390625,0.609375
438,5,5,774,0.390625,0.609375
441,5,5,774,0.390625,0.609375
444,5,5,774,0.390625,0.609375
447,5,5,774,0.390625,0.609375
450,5,5,774,0.390625,0.609375
453,5,5,774,0.390625,0.609375
456,5,5,774,0.390625,0.609375
459,5,5,774,0.390625,0.609375
462,5,5,774,0.390625,0.609375
465,5,5,774,0.390625,0.609375
468,5,5,774,0.390625,0.609375
471,5,5,774,0.390625,0.609375
474,5,5,688,0.390625,0.609375
477,5,5,688,0.390625,0.609375
480,5,5,688,0.390625,0.609375
483,5,5,688,0.390625,0.609375
486,5,5,688,0.390625,0.609375
489,5,5,688,0.390625,0.609375
492,5,5,688,0.390625,0.609375
495,5,5,688,0.390625,0.609375
498,5,5,688,0.390625,0.609375
501,5,5,688,0.390625,0.609375
504,5,5,688,0.390625,0.609375
507,5,5,688,0.390625,0.609375
510,5,5,688,0.390625,0.609375
513,5,5,688,0.390625,0.609375
516,5,5,688,0.390625,0.609375
519,5,5,688,0.390625,0.609375
522,11,6,768,0.371337890625,0.628662109375
525,11,6,768,0.371337890625,0.628662109375
528,11,6,768,0.371337890625,0.628662109375
531,11,6,768,0.371337890625,0.628662109375
534,11,6,768,0.371337890625,0.628662109375
537,11,6,768,0.371337890625,0.628662109375
540,11,6,768,0.371337890625,0.628662109375
543,11,6,768,0.371337890625,0.628662109375
546,11,6,682,0.371337890625,0.628662109375
549,11,6,682,0.371337890625,0.628662109375
552,11,6,682,0.371337890625,0.628662109375
555,11,6,682,0.371337890625,0.628662109375
558,11,6,682,0.371337890625,0.628662109375
561,11,6,682,0.371337890625,0.628662109375
564,11,6,682,0.371337890625,0.628662109375
567,11,6,682,0.371337890625,0.628662109375
570,12,6,762,0.3830909729003906,0.6169090270996094
571,12,6,762,0.3830909729003906,0.6169090270996094
572,12,6,762,0.3830909729003906,0.6169090270996094
573,12,6,762,0.3830909729003906,0.6169090270996094
574,12,6,762,0.3830909729003906,0.6169090270996094
575,12,6,762,0.3830909729003906,0.6169090270996094
576,12,6,762,0.3830909729003906,0.6169090270996094
577,12,6,762,0.3830909729003906,0.6169090270996094
578,12,6,762,0.3830909729003906,0.6169090270996094
579,12,6,762,0.3830909729003906,0.6169090270996094
580,12,6,762,0.3830909729003906,0.6169090270996094
581,12,6,762,0.3830909729003906,0.6169090270996094
582,12,6,762,0.3830909729003906,0.6169090270996094
583,12,6,762,0.3830909729003906,0.6169090270996094
584,12,6,762,0.3830909729003906,0.6169090270996094
585,12,6,762,0.3830909729003906,0.6169090270996094
586,12,6,676,0.3830909729003906,0.6169090270996094
587,12,6,676,0.3830909729003906,0.6169090270996094
588,12,6,676,0.3830909729003906,0.6169090270996094
589,12,6,676,0.3830909729003906,0.6169090270996094
590,12,6,676,0.3830909729003906,0.6169090270996094
591,12,6,676,0.3830909729003906,0.6169090270996094
592,12,6,676,0.3830909729003906,0.6169090270996094
593,12,6,676,0.3830909729003906,0.6169090270996094
594,12,6,676,0.3830909729003906,0.6169090270996094
595,12,6,676,0.3830909729003906,0.6169090270996094
596,12,6,676,0.3830909729003906,0.6169090270996094
597,12,6,676,0.3830909729003906,0.6169090270996094
598,12,6,676,0.3830909729003906,0.6169090270996094
599,12,6,676,0.3830909729003906,0.6169090270996094
600,12,6,676,0.3830909729003906,0.6169090270996094
601,12,6,676,0.3830909729003906,0.6169090270996094
