Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U31,118,330,1,0.875,0.125
U_REG,119,331,0,0.5,0.5
U33,429,381,12522,0.400390625,0.599609375
STATO_REG_2_,430,382,14911,0.5,0.5
U38,429,548,14148,0.6015625,0.3984375
STATO_REG_1_,430,549,15341,0.5,0.5
U32,381,643,10731,0.6015625,0.3984375
STATO_REG_0_,382,644,15509,0.5,0.5
U35,644,382,813,0.5,0.5
U37,549,430,765,0.5,0.5
U48,643,381,10731,0.3125,0.6875
U47,812,0,11112,0.125,0.875
U42,451,119,12904,0.359375,0.640625
U41,644,382,12641,0.375,0.625
U34,382,430,14911,0.5,0.5
U36,0,0,14217,0.5,0.5
U52,548,119,14530,0.125,0.875
U51,1026,382,14267,0.3125,0.6875
U50,382,0,13835,0.25,0.75
U49,430,0,13835,0.25,0.75
U39,382,382,13453,0.28125,0.71875
U40,430,0,13285,0.25,0.75
U43,430,0,15341,0.25,0.75
U44,430,382,14911,0.375,0.625
U45,430,0,11805,0.25,0.75
U46,644,382,11161,0.375,0.625
