Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G29,0,1,31,0.75,0.25
G10,1,2,108,0.5,0.5
G30,0,4,27,0.75390625,0.24609375
G11,1,5,93,0.5,0.5
G34,0,8,34,0.75390625,0.24609375
G12,1,9,108,0.5,0.5
G39,0,15,17,0.769287109375,0.230712890625
G13,1,13,108,0.5,0.5
G44,0,3,10,0.675506591796875,0.324493408203125
G14,1,4,99,0.5,0.5
G56,0,8,36,0.750244140625,0.249755859375
G15,1,9,21,0.5,0.5
G86,2,11,81,0.7888565063476562,0.21114349365234375
G16,3,12,100,0.5,0.5
G92,7,7,81,0.7979290783405304,0.2020709216594696
G17,8,8,100,0.5,0.5
G98,7,6,77,0.769061803817749,0.23093819618225098
G18,8,7,95,0.5,0.5
G102,5,8,81,0.43144093610766276,0.5685590638923372
G19,6,9,100,0.5,0.5
G107,3,8,93,0.5328389112837613,0.46716108871623874
G20,4,9,115,0.5,0.5
G113,2,17,85,0.8416423797607422,0.1583576202392578
G21,3,18,105,0.5,0.5
G119,0,0,29,0.71875,0.28125
G22,1,1,34,0.5,0.5
G125,0,0,17,0.71875,0.28125
G23,1,1,17,0.5,0.5
G130,0,0,13,0.5,0.5
G28,0,0,13,0.5,0.5
G38,2,1,33,0.5,0.5
G40,13,1,47,0.5,0.5
G45,9,1,51,0.5,0.5
G46,5,1,55,0.5,0.5
G50,4,1,12,0.5,0.5
G51,1,1,12,0.5,0.5
G54,5,1,34,0.5,0.5
G55,13,1,36,0.5,0.5
G59,9,1,62,0.5,0.5
G60,1,1,62,0.5,0.5
G64,9,1,38,0.5,0.5
I155,12,3,0,0.5,0.5
G66,3,12,0,0.5,0.5
I158,8,8,0,0.5,0.5
G67,8,8,0,0.5,0.5
G76,2,1,96,0.5,0.5
G82,5,1,104,0.5,0.5
G87,12,3,100,0.5,0.5
G91,9,1,106,0.5,0.5
G93,8,8,100,0.5,0.5
G96,4,1,104,0.5,0.5
G99,7,8,95,0.5,0.5
G103,13,1,106,0.5,0.5
G112,2,8,50,0.50048828125,0.49951171875
G108,8,2,95,0.49951171875,0.50048828125
G114,18,3,105,0.5,0.5
I210,7,8,0,0.5,0.5
G117,8,7,0,0.5,0.5
I213,9,6,0,0.5,0.5
G118,6,9,0,0.5,0.5
G124,0,0,30,0.5,0.5
G120,0,0,30,0.5,0.5
G121,1,1,29,0.5,0.5
I221,0,0,30,0.5,0.5
G131,0,0,18,0.5,0.5
G126,0,0,18,0.5,0.5
G127,1,1,17,0.5,0.5
I229,0,0,26,0.5,0.5
I232,0,0,18,0.5,0.5
I235,9,4,0,0.5,0.5
G132,4,9,0,0.5,0.5
I238,18,3,0,0.5,0.5
G133,3,18,0,0.5,0.5
G26,0,1,12,0.75,0.25
G27,0,1,12,0.75,0.25
G31,1,10,30,0.875,0.125
G32,1,7,30,0.75,0.25
G33,2,2,29,0.75,0.25
G35,1,16,41,0.875,0.125
G36,2,2,40,0.75,0.25
G37,5,2,37,0.75,0.25
G41,16,1,20,0.125,0.875
G42,13,2,19,0.5625,0.4375
G47,1,11,16,0.75,0.25
G48,1,9,12,0.96875,0.03125
G52,11,1,14,0.0625,0.9375
G49,1,3,12,0.765625,0.234375
G61,1,11,52,0.75,0.25
G57,1,12,45,0.96875,0.03125
G65,11,1,38,0.03125,0.96875
G58,9,2,37,0.515625,0.484375
G62,1,12,64,0.96875,0.03125
G63,9,2,56,0.515625,0.484375
G74,1,18,87,0.875,0.125
G75,1,6,87,0.875,0.125
G88,1,7,96,0.75,0.25
G89,4,2,93,0.75,0.25
G90,9,2,88,0.75,0.25
G94,1,20,87,0.75,0.25
G95,1,14,87,0.75,0.25
G100,1,16,82,0.875,0.125
G104,6,2,86,0.234375,0.765625
G105,6,5,83,0.8084068298339844,0.19159317016601562
G109,7,1,96,0.24609375,0.75390625
G110,7,3,94,0.6226787567138672,0.3773212432861328
G111,1,10,100,0.750244140625,0.249755859375
G115,1,7,101,0.75,0.25
G122,0,1,29,0.75,0.25
G123,0,1,29,0.75,0.25
G128,0,1,17,0.75,0.25
G129,0,1,17,0.75,0.25
G24,23,1,31,0.0625,0.9375
G25,4,1,31,0.125,0.875
G68,7,1,82,0.0625,0.9375
G69,10,1,82,0.25,0.75
G70,11,1,82,0.25,0.75
G71,7,1,102,0.125,0.875
G72,13,1,102,0.25,0.75
G73,17,1,102,0.25,0.75
G77,18,1,88,0.06256103515625,0.93743896484375
G78,10,1,88,0.249755859375,0.750244140625
G79,11,1,101,0.25,0.75
G80,2,4,98,0.25,0.75
G81,2,9,93,0.25,0.75
G83,7,1,87,0.0625,0.9375
G84,15,1,87,0.125,0.875
G85,18,1,87,0.125,0.875
G43,2,0,30,0.41015625,0.58984375
G97,5,7,83,0.3592371940612793,0.6407628059387207
G101,5,7,78,0.2639293670654297,0.7360706329345703
G106,2,10,87,0.7033080905675888,0.2966919094324112
G116,16,2,86,0.21114349365234375,0.7888565063476562
G53,1,0,12,0.4375,0.5625
