Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G380,0,4,9,0.6695318296967805,0.3304681703032195
G64,1,5,4,0.5,0.5
G262,0,5,6,0.9296825364542656,0.07031746354573443
G65,1,5,15,0.5,0.5
G394,0,4,4,0.6776232719421387,0.32237672805786133
G66,1,5,4,0.5,0.5
G250,0,5,10,0.85302734375,0.14697265625
G67,1,5,11,0.5,0.5
G122,0,5,9,0.912109375,0.087890625
G68,1,5,3,0.5,0.5
G133,0,1,9,0.7302155480227597,0.2697844519772403
G69,1,2,3,0.5,0.5
G138,2,0,4,0.21381163597106934,0.7861883640289307
G70,3,1,9,0.5,0.5
G139,0,2,3,0.7347337044775486,0.2652662955224514
G71,1,3,3,0.5,0.5
G140,3,0,8,0.22802734375,0.77197265625
G72,4,1,19,0.5,0.5
G141,0,1,4,0.7294139216586516,0.2705860783413484
G73,1,2,2,0.5,0.5
G142,2,0,3,0.20976591484839024,0.7902340851516098
G74,3,1,3,0.5,0.5
G125,0,3,11,0.6920987121524349,0.3079012878475651
G75,1,4,5,0.5,0.5
G126,0,5,5,0.7250948451063262,0.27490515489367384
G76,1,5,7,0.5,0.5
G127,0,3,8,0.6993556766505163,0.30064432334948366
G77,1,4,8,0.5,0.5
G128,0,5,7,0.7174124328697628,0.28258756713023725
G78,1,5,7,0.5,0.5
G129,0,4,1,0.9441832385922029,0.05581676140779712
G79,1,5,0,0.5,0.5
G130,0,5,1,0.9296825364542656,0.07031746354573443
G80,1,5,0,0.5,0.5
G131,0,4,1,0.8861922000069171,0.11380779999308288
G81,1,5,0,0.5,0.5
G132,0,5,1,0.85302734375,0.14697265625
G82,1,5,0,0.5,0.5
I633,0,0,12,0.5,0.5
G366,0,0,10,0.5,0.5
G379,0,0,12,0.5,0.5
I643,0,0,3,0.5,0.5
I646,0,0,10,0.5,0.5
I649,0,0,11,0.5,0.5
I652,0,0,14,0.5,0.5
I655,0,0,2,0.5,0.5
I660,0,0,2,0.5,0.5
I680,0,0,12,0.5,0.5
I684,0,0,0,0.5,0.5
I687,0,0,12,0.5,0.5
I165,0,0,0,0.5,0.5
II178,0,0,0,0.5,0.5
I169,1,3,9,0.5,0.5
I172,3,1,3,0.5,0.5
I175,1,4,19,0.5,0.5
I178,5,1,0,0.5,0.5
I181,2,1,2,0.5,0.5
I184,5,1,0,0.5,0.5
I187,1,3,3,0.5,0.5
I190,5,1,0,0.5,0.5
I193,4,1,5,0.5,0.5
I196,5,1,3,0.5,0.5
I199,5,1,7,0.5,0.5
I202,2,1,3,0.5,0.5
I205,4,1,8,0.5,0.5
I208,5,1,7,0.5,0.5
I211,5,1,0,0.5,0.5
G352,0,0,12,0.5,0.5
G360,0,0,4,0.5,0.5
