Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U243,2146,17692129,420154634,0.630344656797346,0.36965534320265403
VOTO0_REG,2147,17692130,12541828,0.5,0.5
U212,682,9246205,296485139,0.6096314778877361,0.3903685221122639
STATO_REG_3_,683,9246206,235981152,0.5,0.5
U211,8209787,4229455,168757286,0.407848992342439,0.592151007657561
STATO_REG_2_,8209788,4229456,43803009,0.5,0.5
U210,541685,223626,132280554,0.4650867540701874,0.5349132459298126
STATO_REG_1_,541686,223627,43484950,0.5,0.5
U233,7770487,8038149,151362345,0.5913264570088392,0.40867354299116077
STATO_REG_0_,7770488,8038150,228211347,0.5,0.5
U234,99,99,100,0.5146484375,0.4853515625
V_OUT_REG_3_,100,100,100,0.5,0.5
U235,99,99,100,0.5146484375,0.4853515625
V_OUT_REG_2_,100,100,100,0.5,0.5
U236,99,99,100,0.5146484375,0.4853515625
V_OUT_REG_1_,100,100,100,0.5,0.5
U237,98,99,100,0.5146484375,0.4853515625
V_OUT_REG_0_,99,100,100,0.5,0.5
U209,34396,81,437874706,0.38671875,0.61328125
SIGN_REG_3_,34397,82,437875389,0.5,0.5
U238,85,17498273,12765951,0.6118380920836052,0.3881619079163948
VOTO1_REG,86,17498274,12541829,0.5,0.5
U208,86,12809292,22139173,0.54290771484375,0.45709228515625
CTR_REG,87,12809293,22362800,0.5,0.5
U239,92374,20434725,421594065,0.6225351251812281,0.3774648748187719
VOTO3_REG,92375,20434726,12541829,0.5,0.5
U240,98,98,446370529,0.50384521484375,0.49615478515625
LAST_R_REG,99,99,446370529,0.5,0.5
U207,6216,7614203,219288367,0.5239393562078476,0.4760606437921524
CTS_REG,6217,7614204,221503400,0.5,0.5
U241,85,17498273,395747304,0.6118380920836052,0.3881619079163948
VOTO2_REG,86,17498274,12541829,0.5,0.5
U242,98,98,431173835,0.50384521484375,0.49615478515625
LAST_G_REG,99,99,471719822,0.5,0.5
U200,4229456,8210471,227874831,0.75,0.25
U213,8038150,7770488,115255040,0.5,0.5
U201,8038150,11999944,229082476,0.75,0.25
U258,4229456,15980959,524150387,0.875,0.125
U202,0,15980959,446594254,0.9375,0.0625
U269,16522645,223627,123886292,0.0625,0.9375
U268,12223571,0,124109919,0.0625,0.9375
U203,12223571,223627,404238260,0.12109375,0.87890625
U261,24690610,581,404461306,0.0625,0.9375
U204,12223571,224208,427117226,0.176025390625,0.823974609375
U291,16789624,0,384600278,0.0625,0.9375
U205,12223571,224208,409542030,0.2275238037109375,0.7724761962890625
U231,8433415,541686,42943264,0.25,0.75
U299,4771142,223627,43261323,0.25,0.75
U206,4771142,765313,42719637,0.4375,0.5625
U315,15736947,411,219294584,0.0625,0.9375
U246,12541630,0,219294995,0.0625,0.9375
U316,16790307,0,219294995,0.03125,0.96875
U317,9828826,6217,219288778,0.3846435546875,0.6153564453125
U260,12809292,0,22139259,0.0625,0.9375
U301,13032920,86,22139173,0.4208984375,0.5791015625
U290,17284356,683,437909103,0.25,0.75
