Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G37,0,2,41,0.82421875,0.17578125
G11,1,3,43,0.5,0.5
G41,0,5,47,0.82861328125,0.17138671875
G12,1,6,55,0.5,0.5
G45,0,8,59,0.84234619140625,0.15765380859375
G13,1,7,79,0.5,0.5
G49,0,8,57,0.8506546020507812,0.14934539794921875
G14,1,7,81,0.5,0.5
G58,0,3,55,0.7829304672777653,0.21706953272223473
G15,1,4,59,0.5,0.5
G62,0,6,53,0.7998058912344277,0.2001941087655723
G16,1,6,65,0.5,0.5
G66,0,6,64,0.813463838363532,0.18653616163646802
G17,1,6,63,0.5,0.5
G70,0,6,42,0.8209453413219308,0.17905465867806925
G18,1,6,78,0.5,0.5
G80,0,6,37,0.7521701963628971,0.24782980363710294
G19,1,6,24,0.5,0.5
G84,0,6,19,0.7676532592858578,0.23234674071414219
G20,1,6,29,0.5,0.5
G88,0,6,65,0.7759447231452379,0.22405527685476212
G21,1,6,16,0.5,0.5
G92,0,7,7,0.7801591966246654,0.21984080337533463
G22,1,6,27,0.5,0.5
G101,0,0,17,0.71875,0.28125
G23,1,1,18,0.5,0.5
G162BF,0,5,6,0.734130859375,0.265869140625
G24,1,5,11,0.5,0.5
G109,0,6,1,0.912841796875,0.087158203125
G25,1,7,0,0.5,0.5
G110,5,0,1,0.5693359375,0.4306640625
G26,5,1,0,0.5,0.5
G111,5,0,1,0.41015625,0.58984375
G27,6,1,0,0.5,0.5
G112,5,0,1,0.3880215987669544,0.6119784012330456
G28,5,1,0,0.5,0.5
G113,5,0,1,0.232062852908952,0.767937147091048
G29,6,1,0,0.5,0.5
G114,0,8,1,0.96875,0.03125
G30,1,7,0,0.5,0.5
G155,0,0,31,0.71875,0.28125
G31,1,1,31,0.5,0.5
I372,0,0,46,0.5,0.5
I382,0,0,32,0.5,0.5
I318,0,0,18,0.5,0.5
G34,3,1,83,0.5,0.5
I180,3,1,43,0.5,0.5
G35,6,1,80,0.5,0.5
G77,6,1,109,0.5,0.5
G135,6,1,29,0.5,0.5
G36,7,1,69,0.5,0.5
G78,6,1,61,0.5,0.5
G144,6,1,22,0.5,0.5
G32,7,1,69,0.5,0.5
G74,6,1,59,0.5,0.5
G142,6,1,4,0.5,0.5
I392,7,1,0,0.5,0.5
G55,4,1,65,0.5,0.5
G102,1,1,17,0.5,0.5
G136,1,1,18,0.5,0.5
G156,1,1,31,0.5,0.5
G56,6,1,63,0.5,0.5
G143,5,1,11,0.5,0.5
G161,6,1,63,0.5,0.5
I321,7,1,0,0.5,0.5
G53,6,1,59,0.5,0.5
I324,1,5,0,0.5,0.5
G76,6,1,109,0.5,0.5
G150,6,1,15,0.5,0.5
I336,1,6,0,0.5,0.5
G119,1,5,0,0.5,0.5
G167,1,6,0,0.5,0.5
G152,0,0,16,0.5,0.5
G160,0,0,32,0.5,0.5
G106,0,0,18,0.5,0.5
G43,1,3,58,0.5,0.5
I182,1,3,43,0.5,0.5
G168,1,7,0,0.5,0.5
G107,1,7,0,0.5,0.5
G108,5,1,0,0.5,0.5
G118,6,1,0,0.5,0.5
G99,0,0,17,0.5,0.5
G139,0,0,6,0.5,0.5
G153,0,0,31,0.5,0.5
