Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
545,2,3,0,0.75,0.25
546,2,3,5156,0.75,0.25
549,2,3,5129,0.75,0.25
552,2,3,5076,0.75,0.25
555,2,3,4993,0.75,0.25
558,2,3,4886,0.75,0.25
561,2,3,4759,0.75,0.25
564,2,3,4614,0.75,0.25
567,2,3,4451,0.75,0.25
570,2,3,4270,0.75,0.25
573,2,3,4071,0.75,0.25
576,2,3,3854,0.75,0.25
579,2,3,3619,0.75,0.25
582,2,3,3366,0.75,0.25
585,2,3,3095,0.75,0.25
588,2,3,2806,0.75,0.25
591,2,3,5159,0.75,0.25
594,2,3,5161,0.75,0.25
597,2,3,5148,0.75,0.25
600,2,3,5109,0.75,0.25
603,2,3,5036,0.75,0.25
606,2,3,4937,0.75,0.25
609,2,3,4816,0.75,0.25
612,2,3,4677,0.75,0.25
615,2,3,4520,0.75,0.25
618,2,3,4345,0.75,0.25
621,2,3,4152,0.75,0.25
624,2,3,3941,0.75,0.25
627,2,3,3712,0.75,0.25
630,2,3,3465,0.75,0.25
633,2,3,3200,0.75,0.25
636,2,3,2917,0.75,0.25
639,2,3,5164,0.75,0.25
642,2,3,5208,0.75,0.25
645,2,3,5181,0.75,0.25
648,2,3,5170,0.75,0.25
651,2,3,5087,0.75,0.25
654,2,3,5006,0.75,0.25
657,2,3,4879,0.75,0.25
660,2,3,4758,0.75,0.25
663,2,3,4595,0.75,0.25
666,2,3,4438,0.75,0.25
669,2,3,4239,0.75,0.25
672,2,3,4046,0.75,0.25
675,2,3,3811,0.75,0.25
678,2,3,3582,0.75,0.25
681,2,3,3311,0.75,0.25
684,2,3,2823,0.75,0.25
687,2,3,5211,0.75,0.25
690,2,3,5213,0.75,0.25
693,2,3,5242,0.75,0.25
696,2,3,5203,0.75,0.25
699,2,3,5156,0.75,0.25
702,2,3,5057,0.75,0.25
705,2,3,4960,0.75,0.25
708,2,3,4821,0.75,0.25
711,2,3,4688,0.75,0.25
714,2,3,4513,0.75,0.25
717,2,3,4350,0.75,0.25
720,2,3,4133,0.75,0.25
723,2,3,3934,0.75,0.25
726,2,3,3681,0.75,0.25
729,2,3,3217,0.75,0.25
732,2,3,2629,0.75,0.25
735,2,3,5216,0.75,0.25
738,2,3,5302,0.75,0.25
741,2,3,5275,0.75,0.25
744,2,3,5290,0.75,0.25
747,2,3,5207,0.75,0.25
750,2,3,5198,0.75,0.25
753,2,3,5071,0.75,0.25
756,2,3,4926,0.75,0.25
759,2,3,4763,0.75,0.25
762,2,3,4630,0.75,0.25
765,2,3,4431,0.75,0.25
768,2,3,4262,0.75,0.25
771,2,3,4027,0.75,0.25
774,2,3,3587,0.75,0.25
777,2,3,3023,0.75,0.25
780,2,3,2429,0.75,0.25
783,2,3,5305,0.75,0.25
786,2,3,5403,0.75,0.25
789,2,3,5376,0.75,0.25
792,2,3,5323,0.75,0.25
795,2,3,5356,0.75,0.25
798,2,3,5249,0.75,0.25
801,2,3,5128,0.75,0.25
804,2,3,4989,0.75,0.25
807,2,3,4886,0.75,0.25
810,2,3,4705,0.75,0.25
813,2,3,4566,0.75,0.25
816,2,3,4349,0.75,0.25
819,2,3,3933,0.75,0.25
822,2,3,3393,0.75,0.25
825,2,3,2823,0.75,0.25
828,2,3,2229,0.75,0.25
831,2,3,5406,0.75,0.25
834,2,3,5408,0.75,0.25
837,2,3,5395,0.75,0.25
840,2,3,5472,0.75,0.25
843,2,3,5425,0.75,0.25
846,2,3,5318,0.75,0.25
849,2,3,5191,0.75,0.25
852,2,3,5118,0.75,0.25
855,2,3,4955,0.75,0.25
858,2,3,4846,0.75,0.25
861,2,3,4647,0.75,0.25
864,2,3,4255,0.75,0.25
867,2,3,3739,0.75,0.25
870,2,3,3193,0.75,0.25
873,2,3,2623,0.75,0.25
876,2,3,2029,0.75,0.25
879,2,3,5411,0.75,0.25
882,2,3,5427,0.75,0.25
885,2,3,5594,0.75,0.25
888,2,3,5541,0.75,0.25
