Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U344,53,86267571320,1639083854675,0.5376003818690026,0.4623996181309974
RMAX_REG_7_,54,86267571321,4485913706324,0.5,0.5
U343,53,86267571320,2933097423999,0.5376003818690026,0.4623996181309974
RMAX_REG_6_,54,86267571321,4649968698024,0.5,0.5
U342,94,86267571324,1074104565917,0.5376003818690026,0.4623996181309974
RMAX_REG_5_,94,86267571325,4703284989349,0.5,0.5
U341,96,86267571324,1591709993640,0.5376003818690026,0.4623996181309974
RMAX_REG_4_,96,86267571325,4870034054561,0.5,0.5
U340,96,86267571324,1591709993765,0.5376003818690026,0.4623996181309974
RMAX_REG_3_,96,86267571325,5042412844591,0.5,0.5
U339,96,86267571324,1677977565069,0.5376003818690026,0.4623996181309974
RMAX_REG_2_,96,86267571325,5214947987259,0.5,0.5
U338,96,86267571324,3278167709129,0.5376003818690026,0.4623996181309974
RMAX_REG_1_,96,86267571325,5214947987259,0.5,0.5
U337,96,86267571324,1332907280105,0.5376003818690026,0.4623996181309974
RMAX_REG_0_,96,86267571325,5214947987259,0.5,0.5
U336,51,86267571320,1552816283165,0.5278211642636443,0.47217883573635566
RMIN_REG_7_,52,86267571321,4485913706326,0.5,0.5
U335,51,86267571320,1035478769630,0.5278211642636443,0.47217883573635566
RMIN_REG_6_,52,86267571321,4611074987781,0.5,0.5
U334,51,86267571320,2201525422588,0.5278211642636443,0.47217883573635566
RMIN_REG_5_,52,86267571321,4703284989391,0.5,0.5
U333,51,86267571320,1591709993646,0.5278211642636443,0.47217883573635566
RMIN_REG_4_,52,86267571321,4870034054605,0.5,0.5
U332,51,86267571320,1591866346356,0.5278211642636443,0.47217883573635566
RMIN_REG_3_,52,86267571321,5042412844595,0.5,0.5
U331,51,86267571320,1035478769598,0.5278211642636443,0.47217883573635566
RMIN_REG_2_,52,86267571321,5214947987303,0.5,0.5
U330,51,86267571320,1246639708851,0.5278211642636443,0.47217883573635566
RMIN_REG_1_,52,86267571321,5214947987263,0.5,0.5
U329,51,86267571320,1725619339809,0.5278211642636443,0.47217883573635566
RMIN_REG_0_,52,86267571321,5214947987263,0.5,0.5
U328,100,86267571270,8713024698364,0.634765625,0.365234375
RLAST_REG_7_,100,86267571271,8799292269635,0.5,0.5
U327,100,86267571270,8713024698364,0.634765625,0.365234375
RLAST_REG_6_,100,86267571271,8799292269635,0.5,0.5
U326,100,86267571270,4485913706230,0.634765625,0.365234375
RLAST_REG_5_,100,86267571271,8713024698359,0.5,0.5
U325,100,86267571270,4485913706230,0.634765625,0.365234375
RLAST_REG_4_,100,86267571271,8713024698359,0.5,0.5
U324,100,86267571270,8713024698532,0.634765625,0.365234375
RLAST_REG_3_,100,86267571271,8799292269803,0.5,0.5
U323,100,86267571270,8713024698565,0.634765625,0.365234375
RLAST_REG_2_,100,86267571271,8799292269836,0.5,0.5
U322,100,86267571270,8713024698565,0.634765625,0.365234375
RLAST_REG_1_,100,86267571271,8799292269836,0.5,0.5
U321,100,86267571270,8713024698565,0.634765625,0.365234375
RLAST_REG_0_,100,86267571271,8799292269836,0.5,0.5
U320,100,172535142541,9316902139196,0.62890625,0.37109375
REG1_REG_7_,100,172535142542,9403169710465,0.5,0.5
U319,100,172535142541,9661972257531,0.62890625,0.37109375
REG1_REG_6_,100,172535142542,9748239828800,0.5,0.5
U318,100,172535142541,7677822388466,0.62890625,0.37109375
REG1_REG_5_,100,172535142542,7764089959735,0.5,0.5
U317,100,172535142541,5348862806475,0.62890625,0.37109375
REG1_REG_4_,100,172535142542,5435130377744,0.5,0.5
U316,100,172535142541,9575708940930,0.62890625,0.37109375
REG1_REG_3_,100,172535142542,9661976512199,0.5,0.5
U315,100,172535142541,7764090475410,0.62890625,0.37109375
REG1_REG_2_,100,172535142542,7850358046679,0.5,0.5
U314,100,172535142541,6642611387267,0.62890625,0.37109375
REG1_REG_1_,100,172535142542,6728878958536,0.5,0.5
U313,100,172535142541,8367963641075,0.62890625,0.37109375
REG1_REG_0_,100,172535142542,8454231212344,0.5,0.5
U312,5150,345070285083,8885564286694,0.62890625,0.37109375
REG2_REG_7_,5050,345070285084,8971831858063,0.5,0.5
U311,5150,345070285083,9230634404929,0.62890625,0.37109375
REG2_REG_6_,5050,345070285084,9316901976298,0.5,0.5
U310,5150,345070285083,6987681817954,0.62890625,0.37109375
REG2_REG_5_,5050,345070285084,7073949389323,0.5,0.5
U309,5150,345070285083,4313651947083,0.62890625,0.37109375
REG2_REG_4_,5050,345070285084,4399919518452,0.5,0.5
U308,5150,345070285083,9144371087728,0.62890625,0.37109375
REG2_REG_3_,5050,345070285084,9230638659097,0.5,0.5
U307,5150,345070285083,6815147189988,0.62890625,0.37109375
REG2_REG_2_,5050,345070285084,6901414761357,0.5,0.5
U306,5150,345070285083,5434865387535,0.62890625,0.37109375
REG2_REG_1_,5050,345070285084,5521132958904,0.5,0.5
U305,5150,345070285083,7419020357453,0.62890625,0.37109375
REG2_REG_0_,5050,345070285084,7505287928822,0.5,0.5
U304,171800,517605427625,8454226703842,0.62890625,0.37109375
REG3_REG_7_,166750,517605427626,8540494280161,0.5,0.5
U303,171800,517605427625,8799296817127,0.62890625,0.37109375
REG3_REG_6_,166750,517605427626,8885564393446,0.5,0.5
U302,171800,517605427625,6297541313092,0.62890625,0.37109375
REG3_REG_5_,166750,517605427626,6383808889411,0.5,0.5
U301,171800,517605427625,3364708540011,0.62890625,0.37109375
REG3_REG_4_,166750,517605427626,3450976116330,0.5,0.5
U300,171800,517605427625,8713033470226,0.62890625,0.37109375
REG3_REG_3_,166750,517605427626,8799301046545,0.5,0.5
U299,171800,517605427625,5866203916566,0.62890625,0.37109375
REG3_REG_2_,166750,517605427626,5952471492885,0.5,0.5
U298,171800,517605427625,4140851798933,0.62890625,0.37109375
REG3_REG_1_,166750,517605427626,4227119375252,0.5,0.5
U297,171800,517605427625,3450975146134,0.62890625,0.37109375
REG3_REG_0_,166750,517605427626,3537242722453,0.5,0.5
U296,4254691,690140570167,1811618996734,0.62890625,0.37109375
REG4_REG_7_,4087941,690140570168,8713024698363,0.5,0.5
U295,4254691,690140570167,1897886734831,0.62890625,0.37109375
REG4_REG_6_,4087941,690140570168,8713024698363,0.5,0.5
U294,4254691,690140570167,1811623251458,0.62890625,0.37109375
REG4_REG_5_,4087941,690140570168,8713024698359,0.5,0.5
U293,4254691,690140570167,1121746340898,0.62890625,0.37109375
REG4_REG_4_,4087941,690140570168,8713024698359,0.5,0.5
U292,4254691,690140570167,2329224424354,0.62890625,0.37109375
REG4_REG_3_,4087941,690140570168,8713024698333,0.5,0.5
U291,4254691,690140570167,1380281140417,0.62890625,0.37109375
REG4_REG_2_,4087941,690140570168,8713024698366,0.5,0.5
U290,4254691,690140570167,862680467731,0.62890625,0.37109375
REG4_REG_1_,4087941,690140570168,8713024698366,0.5,0.5
U289,4254691,690140570167,1380549721711,0.62890625,0.37109375
REG4_REG_0_,4087941,690140570168,8713024698366,0.5,0.5
U288,93,33385275,8540489555731,0.6887374850542723,0.31126251494572765
DATA_OUT_REG_7_,94,33385276,8626757127000,0.5,0.5
U287,93,33385275,8540489555731,0.6882567473969371,0.3117432526030629
DATA_OUT_REG_6_,94,33385276,8626757127000,0.5,0.5
U286,88,24157811,8540489555731,0.6281594580722891,0.3718405419277109
DATA_OUT_REG_5_,89,24157812,8626757127000,0.5,0.5
U285,88,18454925,8540489555731,0.6418681597867908,0.3581318402132092
DATA_OUT_REG_4_,89,18454926,8626757127000,0.5,0.5
U284,63,73681302240,8540489555731,0.6410862870506981,0.35891371294930186
DATA_OUT_REG_3_,64,73681302241,8626757127000,0.5,0.5
U283,96,11405769,8540489555731,0.639112026068737,0.36088797393126304
DATA_OUT_REG_2_,97,11405770,8626757127000,0.5,0.5
U282,96,11405769,8540489555731,0.6416402396063963,0.35835976039360373
DATA_OUT_REG_1_,97,11405770,8626757127000,0.5,0.5
U281,96,11405769,8540489555731,0.6433147210216826,0.35668527897831737
DATA_OUT_REG_0_,97,11405770,8626757127000,0.5,0.5
U280,86267571269,86267571269,636824279382,0.5625,0.4375
STATO_REG_1_,86267571270,86267571270,3536970422166,0.5,0.5
U375,86267571270,172535142541,1380285395117,0.75,0.25
STATO_REG_0_,86267571271,172535142542,3019364994702,0.5,0.5
R179_U20,0,0,7678081757420,0.5683746337890625,0.4316253662109375
SUB_70_U20,0,0,7678081757420,0.41209042994457246,0.5879095700554275
SUB_70_U35,0,0,7678081757420,0.25375668347408875,0.7462433165259112
R179_U5,0,0,7678081757420,0.5879095700554275,0.41209042994457246
SUB_70_U21,0,0,7678081757420,0.4316253662109375,0.5683746337890625
SUB_70_U34,0,0,7678081757420,0.2342217472077237,0.7657782527922763
U279,86267571269,172535142539,4313378563597,0.78125,0.21875
U351,0,0,4485913706136,0.5,0.5
U272,0,172535142539,5779927275184,0.890625,0.109375
U349,0,0,5952462417723,0.5,0.5
U352,4087941,0,5952462417723,0.4589010778337017,0.5410989221662983
U273,0,172535142539,8540489555819,0.9852043263470153,0.014795673652984719
U373,110,267914294,5952462417723,0.4589010778337017,0.5410989221662983
U274,0,172803056833,8540489555819,0.9408173053880611,0.059182694611938876
U275,0,172535142539,9230630125988,0.97265625,0.02734375
U550,0,0,5952462417726,0.44263736527078734,0.5573626347292127
U549,267914294,0,5952462417726,0.27054946108314915,0.7294505389168509
U276,0,172535142539,8540489555820,0.9110631462522694,0.08893685374773064
U350,0,0,4572181277404,0.5,0.5
U277,0,172535142539,8626757127091,0.9453125,0.0546875
U420,86267571271,0,3019364994702,0.25,0.75
U278,86267571270,86267571270,8713024698665,0.625,0.375
U348,172535142541,86267571270,1240965525744,0.25,0.75
U377,106632582342,32951280098,1294281816916,0.25,0.75
U546,172535142539,0,8540489555827,0.00634058380816227,0.9936594161918377
U545,172803056833,0,8540489555827,0.02536233523264919,0.9746376647673508
U547,12752036,96,8540489555731,0.28125,0.71875
U372,258802713810,0,8540489555827,0.04064178466796875,0.9593582153320312
U543,172535142539,0,8540489555827,0.03665002629881986,0.9633499737011801
U540,172535142539,0,8540489555827,0.006685350683608315,0.9933146493163917
U539,172803056833,0,8540489555827,0.02674140273443315,0.9732585972655668
U541,12752036,96,8540489555731,0.28125,0.71875
U371,258802713810,0,8540489555827,0.04064178466796875,0.9593582153320312
U537,172535142539,0,8540489555827,0.037462083132406176,0.9625379168675938
U534,172535142539,0,8540489555827,0.00740171222008279,0.9925982877799172
U533,172803056833,0,8540489555827,0.029606848880330938,0.9703931511196691
U535,12752036,96,8540489555731,0.28125,0.71875
U370,258802713810,0,8540489555827,0.04064178466796875,0.9593582153320312
U531,172535142539,0,8540489555827,0.03772968462652426,0.9622703153734757
U528,172535142539,0,8540489555794,0.006757737508838457,0.9932422624911615
U527,172803056833,0,8540489555794,0.02703095003535394,0.9729690499646461
U529,73681302240,63,8540489555731,0.28125,0.71875
U369,172535142539,0,8540489555794,0.07703674020747131,0.9229632597925287
U522,172535142539,0,8540489555819,0.006492537345672678,0.9935074626543273
U521,172803056833,0,8540489555819,0.0259701493826906,0.9740298506173094
U368,18454925,88,8540489555731,0.3367115536702462,0.6632884463297538
U516,172535142539,0,8540489555819,0.008206044458234363,0.9917939555417656
U515,172803056833,0,8540489555819,0.03282417783293756,0.9671758221670624
U367,24157811,88,8540489555731,0.34514821636847703,0.654851783631523
U508,862675712707,0,8540489555824,0.013671875,0.986328125
U507,258802713810,0,8540489555824,0.02734375,0.97265625
U509,172803056833,0,8540489555824,0.001487778901375858,0.9985122210986241
U511,33385275,93,8540489555731,0.28125,0.71875
U510,172535142539,0,8540489555824,0.0003719447253439645,0.999628055274656
U503,862675712707,0,8540489555824,0.013671875,0.986328125
U502,258802713810,0,8540489555824,0.02734375,0.97265625
U504,172803056833,0,8540489555824,0.0009297592304813307,0.9990702407695187
U506,33385275,93,8540489555731,0.28125,0.71875
U505,172535142539,0,8540489555824,0.00023243980762033267,0.9997675601923797
U501,776408141437,4087941,1380549888461,0.28125,0.71875
U500,690140570167,166750,1380553809652,0.125,0.875
