Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G502,0,0,2,0.2763671875,0.7236328125
G29,1,1,1,0.5,0.5
G503,0,0,5,0.375,0.625
G30,1,1,4,0.5,0.5
G504,0,0,4,0.46875,0.53125
G31,1,1,3,0.5,0.5
G505,0,0,3,0.5767822265625,0.4232177734375
G32,1,1,2,0.5,0.5
G506,1,0,1,0.029038345236054752,0.9709616547639452
G33,2,1,0,0.5,0.5
G507,0,0,2,0.9171615649822797,0.08283843501772026
G34,1,1,1,0.5,0.5
G508,0,0,1,0.91009521484375,0.08990478515625
G35,1,1,0,0.5,0.5
G509,0,0,1,0.9541015625,0.0458984375
G36,1,1,0,0.5,0.5
G510,0,0,3,0.5625,0.4375
G37,1,1,2,0.5,0.5
G511,0,0,1,0.9375,0.0625
G38,1,1,0,0.5,0.5
G512,0,0,2,0.546875,0.453125
G39,1,1,1,0.5,0.5
G513,0,0,2,0.21478271484375,0.78521728515625
G40,1,1,1,0.5,0.5
G514,1,0,1,0.13586025596902584,0.8641397440309742
G41,2,1,0,0.5,0.5
G515,0,0,2,0.2419891357421875,0.7580108642578125
G42,1,1,1,0.5,0.5
G516,0,0,1,0.24841642379760742,0.7515835762023926
G43,1,1,0,0.5,0.5
G517,0,0,1,0.015457630157470703,0.9845423698425293
G44,1,1,0,0.5,0.5
G518,0,0,1,0.9825063828291256,0.017493617170874387
G45,1,1,0,0.5,0.5
G519,0,0,3,0.6199855606537312,0.3800144393462688
G46,1,1,2,0.5,0.5
G520,0,0,3,0.5,0.5
G521,0,0,0,0.5,0.5
G522,0,0,3,0.5,0.5
G524,0,0,3,0.5,0.5
I156,0,0,0,0.5,0.5
G334,0,0,0,0.5,0.5
G527,0,0,0,0.5,0.5
G528,0,0,3,0.5,0.5
G529,0,0,0,0.5,0.5
G531,0,0,1,0.5,0.5
G533,0,0,0,0.5,0.5
G536,0,0,1,0.5,0.5
G538,0,0,5,0.5,0.5
G540,0,0,5,0.5,0.5
G541,0,0,2,0.5,0.5
G543,0,0,3,0.5,0.5
G476,1,1,2,0.5,0.5
G484,1,1,2,0.5,0.5
G125,1,1,1,0.5,0.5
G140,1,2,0,0.5,0.5
G546,1,2,0,0.5,0.5
G132,1,1,1,0.5,0.5
G70,1,1,0,0.5,0.5
G67,1,1,0,0.5,0.5
G99,1,1,1,0.5,0.5
G57,0,0,1,0.25,0.75
G475,0,0,1,0.75,0.25
G58,0,0,0,0.25,0.75
G59,0,0,0,0.75,0.25
G228,0,0,1,0.5,0.5
G271,0,0,2,0.25,0.75
G272,0,0,2,0.75,0.25
G97,0,0,1,0.25,0.75
G98,0,0,1,0.75,0.25
G134,0,0,2,0.25,0.75
G135,0,0,2,0.75,0.25
I218,0,0,0,0.5,0.5
G333,0,0,0,0.5,0.5
G54,0,0,0,0.25,0.75
G55,0,0,0,0.75,0.25
G165,0,0,0,0.5,0.5
G71,0,0,4,0.25,0.75
G72,0,0,4,0.75,0.25
G274,0,0,0,0.25,0.75
G236,0,0,0,0.75,0.25
G275,0,0,1,0.75,0.25
I249,0,0,1,0.5,0.5
G370,0,0,1,0.5,0.5
G74,0,0,0,0.25,0.75
G75,0,0,0,0.75,0.25
G190,0,0,1,0.75,0.25
G490,0,0,1,0.25,0.75
G241,0,0,3,0.75,0.25
G482,0,0,3,0.25,0.75
G153,0,0,0,0.5,0.5
G193,1,0,3,0.25,0.75
G192,0,1,3,0.75,0.25
G122,0,0,2,0.25,0.75
G123,0,0,2,0.75,0.25
G209,0,0,3,0.75,0.25
I272,0,0,3,0.25,0.75
G458,0,0,3,0.75,0.25
G238,0,0,0,0.25,0.75
I276,0,0,0,0.75,0.25
G332,0,0,0,0.25,0.75
I280,0,0,2,0.25,0.75
G309,0,0,2,0.75,0.25
I287,0,0,0,0.25,0.75
G347,0,0,0,0.75,0.25
G195,0,0,2,0.875,0.125
G498,0,0,2,0.125,0.875
G77,0,0,2,0.25,0.75
G78,0,0,2,0.75,0.25
G198,0,0,3,0.75,0.25
I295,0,0,3,0.25,0.75
G459,0,0,3,0.75,0.25
G200,0,0,0,0.25,0.75
G199,0,0,0,0.75,0.25
G89,0,0,0,0.25,0.75
G90,0,0,0,0.75,0.25
G222,0,0,0,0.25,0.75
G221,0,0,0,0.75,0.25
G224,1,0,3,0.25,0.75
G223,0,1,3,0.75,0.25
G239,0,0,1,0.25,0.75
I316,0,0,1,0.75,0.25
G369,0,0,1,0.25,0.75
G235,0,0,2,0.25,0.75
G234,0,0,2,0.75,0.25
I327,0,0,0,0.25,0.75
G435,0,0,0,0.75,0.25
I330,0,0,0,0.25,0.75
G441,0,0,0,0.75,0.25
G49,0,0,0,0.25,0.75
G50,0,0,0,0.75,0.25
G130,0,0,3,0.5,0.5
G156,0,0,1,0.75,0.25
G501,0,0,1,0.25,0.75
G276,2,0,0,0.125,0.875
G477,0,2,0,0.875,0.125
G485,0,2,0,0.875,0.125
I352,0,0,0,0.75,0.25
G299,0,0,0,0.25,0.75
G205,0,0,0,0.875,0.125
G497,0,0,0,0.125,0.875
I371,0,0,0,0.5,0.5
G335,0,0,0,0.5,0.5
I374,0,0,3,0.5,0.5
G456,0,0,3,0.5,0.5
G86,0,0,0,0.125,0.875
G87,0,0,0,0.875,0.125
I386,0,0,0,0.25,0.75
G414,0,0,0,0.75,0.25
G68,0,0,3,0.375,0.625
G486,0,0,3,0.625,0.375
G232,0,0,0,0.125,0.875
G231,0,0,0,0.875,0.125
G161,0,0,2,0.1875,0.8125
G160,0,0,2,0.8125,0.1875
G265,0,0,0,0.25,0.75
G63,0,0,1,0.125,0.875
G64,0,0,1,0.875,0.125
G181,0,0,2,0.125,0.875
G180,0,0,2,0.875,0.125
G107,0,0,3,0.5,0.5
G208,0,0,1,0.15625,0.84375
G207,0,0,1,0.84375,0.15625
G168,0,0,0,0.0625,0.9375
G167,0,0,0,0.9375,0.0625
G206,0,0,3,0.3671875,0.6328125
G124,0,0,3,0.6328125,0.3671875
G204,0,0,0,0.0625,0.9375
G203,0,0,0,0.9375,0.0625
G273,0,0,1,0.87890625,0.12109375
G489,0,0,1,0.12109375,0.87890625
G495,0,0,0,0.12109375,0.87890625
G357,0,0,0,0.34375,0.65625
G177,0,0,0,0.65625,0.34375
G213,0,0,2,0.03125,0.96875
G212,0,0,2,0.96875,0.03125
G218,0,0,0,0.984375,0.015625
I493,0,0,0,0.015625,0.984375
G404,0,0,0,0.984375,0.015625
I502,0,0,3,0.3671875,0.6328125
G468,0,0,3,0.6328125,0.3671875
G173,0,0,0,0.87890625,0.12109375
G534,0,0,2,0.59814453125,0.40185546875
G487,0,0,2,0.40185546875,0.59814453125
I529,0,0,3,0.3671875,0.6328125
G149,0,0,3,0.6328125,0.3671875
G79,0,0,0,0.9845423698425293,0.015457630157470703
I536,0,0,0,0.015457630157470703,0.9845423698425293
G446,0,0,0,0.9845423698425293,0.015457630157470703
G494,0,0,0,0.12109375,0.87890625
G500,0,0,0,0.12109375,0.87890625
G215,0,0,2,0.001953125,0.998046875
G214,0,0,2,0.998046875,0.001953125
G62,1,0,0,0.200927734375,0.799072265625
G492,0,1,0,0.799072265625,0.200927734375
G182,0,1,0,0.8995361328125,0.1004638671875
G483,1,0,0,0.1004638671875,0.8995361328125
