Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
CNTVG3VD,0,4,21,0.7265625,0.2734375
CT2,1,5,23,0.5,0.5
CNTVG2VD,0,4,16,0.71923828125,0.28076171875
CT1,1,5,23,0.5,0.5
CNTVG1VD,0,1,18,0.71875,0.28125
CT0,1,2,34,0.5,0.5
ACVG4VD1,6,0,23,0.14348308448097669,0.8565169155190233
ACVQN3,7,1,22,0.5,0.5
ACVG3VD1,6,0,15,0.24320890232225367,0.7567910976777463
ACVQN2,7,1,14,0.5,0.5
ACVG2VD1,3,0,13,0.24371190781184493,0.7562880921881551
ACVQN1,4,1,12,0.5,0.5
ACVG1VD1,3,0,24,0.2441692650609184,0.7558307349390816
ACVQN0,4,1,23,0.5,0.5
MRVG4VD,4,3,24,0.48309676349163055,0.5169032365083694
MRVQN3,4,3,33,0.5,0.5
MRVG3VD,4,3,25,0.4511837959289551,0.5488162040710449
MRVQN2,5,3,31,0.5,0.5
MRVG2VD,4,4,29,0.4511837959289551,0.5488162040710449
MRVQN1,5,5,33,0.5,0.5
MRVG1VD,4,4,17,0.4511837959289551,0.5488162040710449
MRVQN0,5,5,16,0.5,0.5
AM3,3,3,32,0.52734375,0.47265625
AX3,4,4,34,0.5,0.5
AM2,3,3,30,0.52734375,0.47265625
AX2,4,4,32,0.5,0.5
AM1,3,3,19,0.52734375,0.47265625
AX1,4,4,21,0.5,0.5
AM0,3,3,28,0.52734375,0.47265625
AX0,4,4,35,0.5,0.5
CNTVG3VQN,5,1,6,0.5,0.5
CNTVG2VQN,5,1,7,0.5,0.5
CNTVG1VQN,2,1,34,0.5,0.5
P7,1,7,52,0.5,0.5
P6,1,7,26,0.5,0.5
P5,1,4,35,0.5,0.5
P4,1,4,32,0.5,0.5
P3,3,4,37,0.5,0.5
P2,3,5,37,0.5,0.5
P1,5,5,42,0.5,0.5
P0,5,5,30,0.5,0.5
CNTVCON0,2,1,25,0.5,0.5
CT1N,5,1,21,0.5,0.5
ACVPCN,0,0,27,0.5,0.5
CNTVCO0,1,2,34,0.5,0.5
INIT,2,3,25,0.875,0.125
AMVS0N,3,2,35,0.125,0.875
READYN,7,1,14,0.125,0.875
READY,1,7,20,0.875,0.125
BMVS0N,1,7,31,0.875,0.125
AMVG5VS0P,2,3,35,0.875,0.125
AMVG4VS0P,2,3,33,0.875,0.125
AMVG3VS0P,2,3,22,0.875,0.125
AMVG2VS0P,2,3,31,0.875,0.125
AD0N,8,3,30,0.25,0.75
AD0,3,8,30,0.75,0.25
AD1N,8,3,18,0.25,0.75
AD1,3,8,33,0.75,0.25
AD2N,8,3,24,0.25,0.75
AD2,3,8,67,0.75,0.25
AD3N,8,3,25,0.25,0.75
AD3,3,8,34,0.75,0.25
CNTVCON1,6,1,29,0.25,0.75
CNTVG3VD1,1,6,29,0.75,0.25
CNTVG1VD1,7,1,20,0.125,0.875
BMVG5VS0P,7,1,31,0.125,0.875
BMVG4VS0P,7,1,31,0.125,0.875
BMVG3VS0P,7,1,36,0.125,0.875
BMVG2VS0P,7,1,24,0.125,0.875
ADSH,3,3,12,0.234375,0.765625
SMVS0N,3,3,31,0.765625,0.234375
MRVSHLDN,3,3,28,0.765625,0.234375
ADDVG1VCN,8,1,29,0.125,0.875
ADDVC1,1,8,35,0.875,0.125
SMVG5VS0P,3,3,34,0.234375,0.765625
SMVG4VS0P,3,3,19,0.234375,0.765625
SMVG3VS0P,3,3,21,0.234375,0.765625
SMVG2VS0P,3,3,31,0.234375,0.765625
CNTVG1VZ1,3,1,18,0.4375,0.5625
CNTVG1VZ,1,3,18,0.5625,0.4375
AMVG5VX,3,3,32,0.47265625,0.52734375
AMVG4VX,3,3,30,0.47265625,0.52734375
AMVG3VX,3,3,19,0.47265625,0.52734375
AMVG2VX,3,3,28,0.47265625,0.52734375
ADDVG1VP,4,3,28,0.546875,0.453125
S0,3,4,28,0.453125,0.546875
BMVG5VX,1,1,30,0.47265625,0.52734375
BM3,1,1,30,0.52734375,0.47265625
BMVG4VX,1,1,30,0.47265625,0.52734375
BM2,1,1,30,0.52734375,0.47265625
BMVG3VX,1,1,35,0.47265625,0.52734375
BM1,1,1,35,0.52734375,0.47265625
BMVG2VX,1,1,23,0.47265625,0.52734375
BM0,1,1,23,0.52734375,0.47265625
ADDVG2VCN,11,2,19,0.193359375,0.806640625
ADDVC2,2,11,25,0.806640625,0.193359375
ADDVG2VSN,6,6,28,0.5491185188293457,0.4508814811706543
S1,6,6,28,0.4508814811706543,0.5491185188293457
ADDVG3VCN,11,3,54,0.230743408203125,0.769256591796875
ADDVC3,3,11,25,0.769256591796875,0.230743408203125
ADDVG3VSN,7,7,17,0.5477651973251341,0.45223480267486593
S2,7,7,17,0.45223480267486593,0.5477651973251341
SMVG2VX,3,3,24,0.4883385301218368,0.5116614698781632
SM0,3,3,24,0.5116614698781632,0.4883385301218368
ADDVG4VCN,10,4,27,0.251187801361084,0.748812198638916
CO,4,10,27,0.748812198638916,0.251187801361084
ADDVG4VSN,3,4,19,0.5462768025370783,0.45372319746292167
S3,4,3,19,0.45372319746292167,0.5462768025370783
SMVG3VX,3,3,13,0.48742381562368986,0.5125761843763101
SM1,3,3,13,0.5125761843763101,0.48742381562368986
SMVG5VX,6,2,23,0.28696616896195337,0.7130338310380466
SM3,2,6,23,0.7130338310380466,0.28696616896195337
SMVG4VX,6,4,15,0.48641780464450723,0.5135821953554928
SM2,4,6,15,0.5135821953554928,0.48641780464450723
AMVG5VG1VAD1NF,3,6,32,0.5625,0.4375
AMVG4VG1VAD1NF,3,6,30,0.5625,0.4375
AMVG3VG1VAD1NF,3,6,19,0.5625,0.4375
AMVG2VG1VAD1NF,3,6,28,0.5625,0.4375
BMVG5VG1VAD1NF,1,11,30,0.9375,0.0625
BMVG4VG1VAD1NF,1,11,30,0.9375,0.0625
BMVG3VG1VAD1NF,1,11,35,0.9375,0.0625
BMVG2VG1VAD1NF,1,11,23,0.9375,0.0625
AMVG5VG1VAD2NF,0,3,35,0.9375,0.0625
AMVG4VG1VAD2NF,0,3,33,0.9375,0.0625
AMVG3VG1VAD2NF,0,3,22,0.9375,0.0625
AMVG2VG1VAD2NF,0,3,31,0.9375,0.0625
ADDVG2VCNVAD1NF,1,11,33,0.875,0.125
ADDVG3VCNVAD1NF,1,11,56,0.875,0.125
ADDVG4VCNVAD1NF,1,10,24,0.875,0.125
MRVG3VDVAD1NF,2,6,26,0.6171875,0.3828125
MRVG2VDVAD1NF,3,7,30,0.6171875,0.3828125
MRVG1VDVAD1NF,3,8,18,0.6171875,0.3828125
BMVG5VG1VAD2NF,0,1,31,0.5625,0.4375
BMVG4VG1VAD2NF,0,1,31,0.5625,0.4375
BMVG3VG1VAD2NF,0,1,36,0.5625,0.4375
BMVG2VG1VAD2NF,0,1,24,0.5625,0.4375
SMVG5VG1VAD1NF,1,8,26,0.8828125,0.1171875
SMVG4VG1VAD1NF,1,10,18,0.8828125,0.1171875
SMVG3VG1VAD1NF,1,7,15,0.8828125,0.1171875
SMVG2VG1VAD1NF,1,6,27,0.8828125,0.1171875
ADDVG2VCNVAD4NF,1,11,33,0.984375,0.015625
ADDVG2VCNVOR1NF,4,4,41,0.375,0.625
ADDVG2VCNVAD2NF,1,11,33,0.921875,0.078125
MRVG4VDVAD1NF,3,5,25,0.581298828125,0.418701171875
MRVG4VDVAD2NF,1,4,27,0.88922119140625,0.11077880859375
MRVG3VDVAD2NF,1,4,27,0.88922119140625,0.11077880859375
MRVG2VDVAD2NF,1,4,32,0.88922119140625,0.11077880859375
MRVG1VDVAD2NF,1,4,20,0.88922119140625,0.11077880859375
ADDVG2VCNVOR2NF,5,4,31,0.328125,0.671875
ADDVG2VCNVAD3NF,5,6,29,0.458038330078125,0.541961669921875
ADDVG3VCNVAD4NF,1,16,23,0.975830078125,0.024169921875
ADDVG3VCNVOR1NF,4,4,66,0.375,0.625
ADDVG3VCNVAD2NF,2,15,55,0.879150390625,0.120849609375
ADDVG3VCNVOR2NF,6,4,21,0.302490234375,0.697509765625
ADDVG3VCNVAD3NF,6,7,18,0.4634360149502754,0.5365639850497246
SMVG2VG1VAD2NF,3,7,25,0.5795811340212822,0.4204188659787178
ADDVG4VCNVAD4NF,0,13,23,0.9711570739746094,0.028842926025390625
ADDVG4VCNVOR1NF,4,3,33,0.375,0.625
ADDVG4VCNVAD2NF,3,14,22,0.8557853698730469,0.14421463012695312
ADDVG4VCNVOR2NF,4,2,23,0.2884712219238281,0.7115287780761719
ADDVG4VCNVAD3NF,4,3,19,0.4671985712939204,0.5328014287060796
SMVG3VG1VAD2NF,2,3,14,0.5806172707979442,0.41938272920205577
SMVG5VG1VAD2NF,3,13,24,0.8076843395829201,0.19231566041707993
SMVG4VG1VAD2NF,3,6,16,0.5817568230575494,0.4182431769424506
ADDVG1VPVOR1NF,3,3,29,0.375,0.625
CNTVG3VG2VOR1NF,2,3,22,0.375,0.625
CNTVG2VD1,1,3,18,0.5625,0.4375
CNTVG2VG2VOR1NF,2,3,17,0.28125,0.71875
CNTVCO1,1,7,5,0.75,0.25
CNTVCON2,9,1,0,0.125,0.875
CNTVG3VZ1,7,1,24,0.125,0.875
CNTVG2VZ1,6,1,19,0.21875,0.78125
CNTVG3VZ,4,2,21,0.546875,0.453125
CNTVG2VZ,4,2,16,0.5615234375,0.4384765625
CNTVCO2,1,10,0,0.875,0.125
