Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
v13_D_5C,0,3,9,0.8450381764459134,0.15496182355408655
v12,1,4,27,0.5,0.5
v13_D_4C,0,4,10,0.8051458691083307,0.19485413089166925
v11,1,5,25,0.5,0.5
v13_D_3C,0,4,10,0.8116045263653853,0.18839547363461473
v10,1,5,18,0.5,0.5
v13_D_2C,0,4,7,0.7988130125121478,0.2011869874878523
v9,1,5,26,0.5,0.5
v13_D_1C,0,3,8,0.7675803881426038,0.2324196118573963
v8,1,4,25,0.5,0.5
v13_D_0C,0,5,11,0.8655417153323792,0.13445828466762072
v7,1,6,23,0.5,0.5
v0E,0,0,34,0.5,0.5
v1E,0,0,21,0.5,0.5
v2E,0,0,27,0.5,0.5
v3E,0,0,22,0.5,0.5
v4E,0,0,23,0.5,0.5
v5E,0,0,23,0.5,0.5
v6E,0,0,34,0.5,0.5
v7E,6,1,21,0.5,0.5
v8E,4,1,23,0.5,0.5
v9E,5,1,22,0.5,0.5
v10E,5,1,21,0.5,0.5
v11E,5,1,22,0.5,0.5
v12E,4,1,25,0.5,0.5
C208D,0,0,7,0.25,0.75
C208DE,0,0,7,0.75,0.25
I101,5,1,16,0.5,0.5
I518,1,5,16,0.5,0.5
C129D,2,5,17,0.25,0.75
C129DE,5,2,17,0.75,0.25
I114,0,0,11,0.5,0.5
C193D,0,0,11,0.5,0.5
C124D,2,5,21,0.25,0.75
C124DE,5,2,19,0.75,0.25
I143,1,5,21,0.5,0.5
I393,5,1,21,0.5,0.5
C108D,2,4,16,0.25,0.75
C108DE,4,2,23,0.75,0.25
C81D,1,0,20,0.25,0.75
C81DE,0,1,20,0.75,0.25
C83D,0,0,25,0.25,0.75
C83DE,0,0,35,0.75,0.25
I159,0,0,24,0.75,0.25
I344,0,0,24,0.25,0.75
C166D,0,0,18,0.25,0.75
C166DE,0,0,18,0.75,0.25
C104D,0,0,36,0.25,0.75
C104DE,0,0,36,0.75,0.25
C218D,7,1,12,0.25,0.75
C218DE,1,7,12,0.75,0.25
C131D,5,1,17,0.25,0.75
C131DE,1,5,17,0.75,0.25
C165D,5,1,25,0.25,0.75
C165DE,1,5,25,0.75,0.25
C220D,8,1,18,0.25,0.75
C220DE,1,8,18,0.75,0.25
C117D,5,0,19,0.25,0.75
C117DE,0,5,19,0.75,0.25
C194D,5,0,13,0.25,0.75
C194DE,0,5,13,0.75,0.25
C191D,5,1,26,0.25,0.75
C191DE,1,5,26,0.75,0.25
C141D,6,1,15,0.25,0.75
C141DE,1,6,15,0.75,0.25
C118D,5,0,12,0.25,0.75
C118DE,0,5,12,0.75,0.25
C70D,5,0,15,0.25,0.75
C70DE,0,5,15,0.75,0.25
C30D,10,1,20,0.25,0.75
C30DE,1,10,21,0.75,0.25
C144D,6,1,36,0.25,0.75
C144DE,1,6,29,0.75,0.25
C138D,9,1,21,0.25,0.75
C138DE,1,9,28,0.75,0.25
C157D,9,1,17,0.25,0.75
C157DE,1,9,17,0.75,0.25
C90D,5,1,24,0.25,0.75
C90DE,1,5,20,0.75,0.25
I246,5,1,25,0.5,0.5
C79D,1,5,25,0.5,0.5
C49D,6,1,17,0.125,0.875
C49DE,1,6,17,0.875,0.125
I352,1,6,13,0.625,0.375
I294,6,1,13,0.375,0.625
C150D,1,6,13,0.625,0.375
I194,0,4,30,0.78125,0.21875
I373,4,0,30,0.21875,0.78125
C97D,0,4,30,0.78125,0.21875
C180D,5,1,8,0.375,0.625
C180DE,1,5,8,0.625,0.375
Av13_D_20B,0,15,0,0.994140625,0.005859375
I662,15,0,0,0.005859375,0.994140625
v13_D_20,0,15,0,0.994140625,0.005859375
Av13_D_21B,0,6,0,0.98095703125,0.01904296875
I659,6,0,0,0.01904296875,0.98095703125
C195D,2,4,7,0.3125,0.6875
C195DE,4,2,7,0.6875,0.3125
Av13_D_16B,0,11,0,0.9884033203125,0.0115966796875
I674,11,0,0,0.0115966796875,0.9884033203125
Av13_D_22B,2,7,0,0.940155029296875,0.059844970703125
I656,7,2,0,0.059844970703125,0.940155029296875
v13_D_21,0,6,0,0.98095703125,0.01904296875
Av13_D_19B,0,9,0,0.9845571517944336,0.015442848205566406
I665,9,0,0,0.015442848205566406,0.9845571517944336
v13_D_16,0,11,0,0.9884033203125,0.0115966796875
v13_D_22,2,7,0,0.940155029296875,0.059844970703125
Av13_D_18B,0,6,0,0.9795112609863281,0.020488739013671875
I668,6,0,0,0.020488739013671875,0.9795112609863281
v13_D_19,0,9,0,0.9845571517944336,0.015442848205566406
Av13_D_11B,4,2,0,0.3838583081960678,0.6161416918039322
I689,2,4,0,0.6161416918039322,0.3838583081960678
Av13_D_23B,1,7,0,0.970184326171875,0.029815673828125
I653,7,1,0,0.029815673828125,0.970184326171875
Av13_D_6B,5,3,0,0.5189074652735144,0.4810925347264856
I704,3,5,0,0.4810925347264856,0.5189074652735144
v13_D_18,0,6,0,0.9795112609863281,0.020488739013671875
Av13_D_15B,0,6,0,0.991058349609375,0.008941650390625
I677,6,0,0,0.008941650390625,0.991058349609375
Av13_D_9B,1,6,0,0.9026718139648438,0.09732818603515625
I695,6,1,0,0.09732818603515625,0.9026718139648438
v13_D_11,4,2,0,0.3838583081960678,0.6161416918039322
v13_D_23,1,7,0,0.970184326171875,0.029815673828125
Av13_D_10B,3,4,0,0.7559339702222587,0.24406602977774128
I692,4,3,0,0.24406602977774128,0.7559339702222587
v13_D_6,5,3,0,0.5189074652735144,0.4810925347264856
Av13_D_8B,4,2,0,0.4610641932281183,0.5389358067718817
I698,2,4,0,0.5389358067718817,0.4610641932281183
v13_D_15,0,6,0,0.991058349609375,0.008941650390625
v13_D_9,1,6,0,0.9026718139648438,0.09732818603515625
Av13_D_24B,2,5,0,0.8811905307883827,0.11880946921161728
I650,5,2,0,0.11880946921161728,0.8811905307883827
v13_D_10,3,4,0,0.7559339702222587,0.24406602977774128
Av13_D_14B,5,1,0,0.31422242522239685,0.6857775747776031
I680,1,5,0,0.6857775747776031,0.31422242522239685
v13_D_8,4,2,0,0.4610641932281183,0.5389358067718817
v13_D_24,2,5,0,0.8811905307883827,0.11880946921161728
Av13_D_0B,3,5,11,0.7310834306647586,0.26891656933524144
I722,5,3,11,0.26891656933524144,0.7310834306647586
Av13_D_7B,2,5,0,0.8442246547019749,0.15577534529802506
I701,5,2,0,0.15577534529802506,0.8442246547019749
Av13_D_3B,4,4,10,0.6232090527307705,0.37679094726922946
I713,4,4,10,0.37679094726922946,0.6232090527307705
Av13_D_1B,5,3,8,0.5351607762852074,0.4648392237147926
I719,3,5,8,0.4648392237147926,0.5351607762852074
Av13_D_5B,3,3,9,0.6900763528918269,0.3099236471081731
I707,3,3,9,0.3099236471081731,0.6900763528918269
Av13_D_4B,5,4,10,0.6102917382166615,0.3897082617833385
I710,4,5,10,0.3897082617833385,0.6102917382166615
v13_D_14,5,1,0,0.31422242522239685,0.6857775747776031
Av13_D_17B,0,5,0,0.831537761259824,0.16846223874017596
I671,5,0,0,0.16846223874017596,0.831537761259824
Av13_D_2B,5,4,7,0.5976260250242954,0.4023739749757046
I716,4,5,7,0.4023739749757046,0.5976260250242954
v13_D_0,3,5,11,0.7310834306647586,0.26891656933524144
v13_D_7,2,5,0,0.8442246547019749,0.15577534529802506
v13_D_3,4,4,10,0.6232090527307705,0.37679094726922946
v13_D_1,5,3,8,0.5351607762852074,0.4648392237147926
Av13_D_12B,3,5,0,0.758293719496578,0.24170628050342202
I686,5,3,0,0.24170628050342202,0.758293719496578
