Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U3296,55048,7096610841,73175491423,0.546875,0.453125
BE_N_REG_3_,55049,7096610842,73914637800,0.5,0.5
U3297,78245501,2891265073,73396036495,0.546875,0.453125
BE_N_REG_2_,78245502,2891265074,74137410600,0.5,0.5
U3298,53030,7096611297,73175504986,0.546875,0.453125
BE_N_REG_1_,53031,7096611298,73914651500,0.5,0.5
U3299,267317,4992171853,73175938606,0.546875,0.453125
BE_N_REG_0_,267318,4992171854,73915089500,0.5,0.5
U3075,24467862,23781492,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_29_,24467863,23781493,221743453900,0.5,0.5
U3074,23773277,18920747,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_28_,23773278,18920748,221743453900,0.5,0.5
U3073,31062804,23849736,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_27_,31062805,23849737,221743453900,0.5,0.5
U3072,1407028,1675208,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_26_,1407029,1675209,221743453900,0.5,0.5
U3071,3893780,4056989,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_25_,3893781,4056990,221743453900,0.5,0.5
U3070,38211147,37360611,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_24_,38211148,37360612,221743453900,0.5,0.5
U3069,27875936,23497597,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_23_,27875937,23497598,221743453900,0.5,0.5
U3068,11661827,9043308,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_22_,11661828,9043309,221743453900,0.5,0.5
U3067,32595731,23782091,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_21_,32595732,23782092,221743453900,0.5,0.5
U3066,12018050,11509348,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_20_,12018051,11509349,221743453900,0.5,0.5
U3065,12018050,9050225,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_19_,12018051,9050226,221743453900,0.5,0.5
U3064,25201122,23787977,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_18_,25201123,23787978,221743453900,0.5,0.5
U3063,17879732,16088176,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_17_,17879733,16088177,221743453900,0.5,0.5
U3062,8721225,7905545,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_16_,8721226,7905546,221743453900,0.5,0.5
U3061,6851600,7902289,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_15_,6851601,7902290,221743453900,0.5,0.5
U3060,35145295,35242892,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_14_,35145296,35242893,221743453900,0.5,0.5
U3059,28463133,26360007,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_13_,28463134,26360008,221743453900,0.5,0.5
U3058,30209817,26246682,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_12_,30209818,26246683,221743453900,0.5,0.5
U3057,53943786,57929002,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_11_,53943787,57929003,221743453900,0.5,0.5
U3056,35145295,34886664,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_10_,35145296,34886665,221743453900,0.5,0.5
U3055,9541704,7902289,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_9_,9541705,7902290,221743453900,0.5,0.5
U3054,3785748,5786274,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_8_,3785749,5786275,221743453900,0.5,0.5
U3053,37390668,37649209,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_7_,37390669,37649210,221743453900,0.5,0.5
U3052,3073301,4249665,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_6_,3073302,4249666,221743453900,0.5,0.5
U3051,1648407,1539800,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_5_,1648408,1539801,221743453900,0.5,0.5
U3050,2360854,2208138,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_4_,2360855,2208139,221743453900,0.5,0.5
U3049,28340192,23894387,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_3_,28340193,23894388,221743453900,0.5,0.5
U3048,8365001,6618095,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_2_,8365002,6618096,221743453900,0.5,0.5
U3047,4606227,6677962,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_1_,4606228,6677963,221743453900,0.5,0.5
U3046,25274340,21021251,219526019362,0.54931640625,0.45068359375
ADDRESS_REG_0_,25274341,21021252,221743453900,0.5,0.5
U3045,8772887506,11094378533,67877668476,0.5446946178562939,0.4553053821437061
STATE_REG_2_,8772887507,11094378534,164782626627,0.5,0.5
U3044,6668436985,5731302800,39826357836009,0.42868971824645996,0.57131028175354
STATE_REG_1_,6668436986,5731302801,166887077148,0.5,0.5
U3043,1365305673,739144845,30445711850487,0.34029388427734375,0.6597061157226562
STATE_REG_0_,1365305674,739144846,291654134515,0.5,0.5
U3302,77,13025900614,352026131437,0.58526611328125,0.41473388671875
DATAWIDTH_REG_0_,78,13025900615,686060987522,0.5,0.5
U3303,10138193180,8033742660,341887938334,0.52752685546875,0.47247314453125
DATAWIDTH_REG_1_,10138193181,8033742661,675922794419,0.5,0.5
U3042,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_2_,81,157902203,310838691330,0.5,0.5
U3041,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_3_,81,157902203,310838691330,0.5,0.5
U3040,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_4_,81,157902203,310838691330,0.5,0.5
U3039,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_5_,81,157902203,310838691330,0.5,0.5
U3038,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_6_,81,157902203,310838691330,0.5,0.5
U3037,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_7_,81,157902203,310838691330,0.5,0.5
U3036,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_8_,81,157902203,310838691330,0.5,0.5
U3035,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_9_,81,157902203,310838691330,0.5,0.5
U3034,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_10_,81,157902203,310838691330,0.5,0.5
U3033,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_11_,81,157902203,310838691330,0.5,0.5
U3032,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_12_,81,157902203,310838691330,0.5,0.5
U3031,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_13_,81,157902203,310838691330,0.5,0.5
U3030,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_14_,81,157902203,310838691330,0.5,0.5
U3029,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_15_,81,157902203,310838691330,0.5,0.5
U3028,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_16_,81,157902203,310838691330,0.5,0.5
U3027,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_17_,81,157902203,310838691330,0.5,0.5
U3026,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_18_,81,157902203,310838691330,0.5,0.5
U3025,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_19_,81,157902203,310838691330,0.5,0.5
U3024,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_20_,81,157902203,310838691330,0.5,0.5
U3023,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_21_,81,157902203,310838691330,0.5,0.5
U3022,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_22_,81,157902203,310838691330,0.5,0.5
U3021,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_23_,81,157902203,310838691330,0.5,0.5
U3020,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_24_,81,157902203,310838691330,0.5,0.5
U3019,80,157902202,289916461943,0.671875,0.328125
DATAWIDTH_REG_25_,81,157902203,310838691330,0.5,0.5
U3018,80,157902202,289916461955,0.671875,0.328125
DATAWIDTH_REG_26_,81,157902203,310838691342,0.5,0.5
U3017,80,157902202,289916461955,0.671875,0.328125
DATAWIDTH_REG_27_,81,157902203,310838691342,0.5,0.5
U3016,80,157902202,289916461955,0.671875,0.328125
DATAWIDTH_REG_28_,81,157902203,310838691342,0.5,0.5
U3015,80,157902202,289916461955,0.671875,0.328125
DATAWIDTH_REG_29_,81,157902203,310838691342,0.5,0.5
U3014,80,157902202,289916461955,0.671875,0.328125
DATAWIDTH_REG_30_,81,157902203,310838691342,0.5,0.5
U3013,80,157902202,289916461955,0.671875,0.328125
DATAWIDTH_REG_31_,81,157902203,310838691342,0.5,0.5
U3304,65156267850,181536738086,40189277193814,0.63115417148708,0.36884582851292
STATE2_REG_3_,65156267851,181536738087,1512576229019,0.5,0.5
U3012,139768420304,76065346624,23170622850260,0.4031604269858826,0.5968395730141174
STATE2_REG_2_,139768420305,76065346625,6858014302435,0.5,0.5
U3011,2858085735,6858539535,15014774759930,0.6830999491368859,0.3169000508631141
STATE2_REG_1_,2858085736,6858539536,446802254999,0.5,0.5
U3010,91732478257,61596627747,36136757554150,0.3950124030365538,0.6049875969634462
STATE2_REG_0_,91732478258,61596627748,1945272197023,0.5,0.5
U3009,2269776465114,2360037241258,104323412797573,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__7_,2269776465115,2360037241259,607764662281347,0.5,0.5
U3008,2269776465114,2360037241258,164630271588746,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__6_,2269776465115,2360037241259,764533229598797,0.5,0.5
U3007,2269776465114,2360037241258,219133335776746,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__5_,2269776465115,2360037241259,803019258517891,0.5,0.5
U3006,2269776465114,2360037241258,219256529032243,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__4_,2269776465115,2360037241259,141485191385172,0.5,0.5
U3005,2269776465114,2360037241258,55049651226732,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__3_,2269776465115,2360037241259,177595272211118,0.5,0.5
U3004,2269776465114,2360037241258,46608542871276,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__2_,2269776465115,2360037241259,217233114604298,0.5,0.5
U3003,2269776465114,2360037241258,167174416807700,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__1_,2269776465115,2360037241259,184594963797666,0.5,0.5
U3002,2269776465114,2360037241258,646789329195615,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_15__0_,2269776465115,2360037241259,245426969220815,0.5,0.5
U3001,1952279143175,2037543734136,103733968690467,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__7_,1952279143176,2037543734137,607175218174241,0.5,0.5
U3000,1952279143175,2037543734136,165564298165218,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__6_,1952279143176,2037543734137,763599203022325,0.5,0.5
U2999,1952279143175,2037543734136,218543891669640,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__5_,1952279143176,2037543734137,802085231941419,0.5,0.5
U2998,1952279143175,2037543734136,218667084925137,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__4_,1952279143176,2037543734137,140551164808700,0.5,0.5
U2997,1952279143175,2037543734136,54460207119626,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__3_,1952279143176,2037543734137,176661245634646,0.5,0.5
U2996,1952279143175,2037543734136,46019098764170,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__2_,1952279143176,2037543734137,216299088027826,0.5,0.5
U2995,1952279143175,2037543734136,166584972700594,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__1_,1952279143176,2037543734137,183660937221194,0.5,0.5
U2994,1952279143175,2037543734136,647723355772087,0.5034281538620516,0.49657184613794836
INSTQUEUE_REG_14__0_,1952279143176,2037543734137,244492942644343,0.5,0.5
U2993,2003053325203,2130716691596,102941641977605,0.5042705782017429,0.4957294217982571
INSTQUEUE_REG_13__7_,2003053325204,2130716691597,606382891461379,0.5,0.5
U2992,2003053325203,2130716691596,165219715695852,0.5042705782017429,0.4957294217982571
INSTQUEUE_REG_13__6_,2003053325204,2130716691597,765915000418765,0.5,0.5
U2991,2003053325203,2130716691596,217751564956778,0.5042705782017429,0.4957294217982571
INSTQUEUE_REG_13__5_,2003053325204,2130716691597,804401029337859,0.5,0.5
U2990,2003053325203,2130716691596,217874758212275,0.5042705782017429,0.4957294217982571
INSTQUEUE_REG_13__4_,2003053325204,2130716691597,142866962205140,0.5,0.5
U2989,2003053325203,2130716691596,53667880406764,0.5042705782017429,0.4957294217982571
INSTQUEUE_REG_13__3_,2003053325204,2130716691597,178977043031086,0.5,0.5
U2988,2003053325203,2130716691596,45226772051308,0.5042705782017429,0.4957294217982571
INSTQUEUE_REG_13__2_,2003053325204,2130716691597,218614885424266,0.5,0.5
U2987,2003053325203,2130716691596,165792645987732,0.5042705782017429,0.4957294217982571
INSTQUEUE_REG_13__1_,2003053325204,2130716691597,185976734617634,0.5,0.5
