Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G60,0,1,57,0.75,0.25
G10,1,2,116,0.5,0.5
G61,0,4,108,0.75390625,0.24609375
G11,1,5,113,0.5,0.5
G62,0,7,25,0.75051449239254,0.24948550760746002
G12,1,8,121,0.5,0.5
G69,0,8,10,0.7515539741143584,0.24844602588564157
G13,1,9,99,0.5,0.5
G79,0,8,74,0.75390625,0.24609375
G14,1,9,88,0.5,0.5
G84,0,12,59,0.769287109375,0.230712890625
G15,1,13,114,0.5,0.5
G89,0,3,36,0.675506591796875,0.324493408203125
G16,1,4,60,0.5,0.5
G96,0,8,43,0.7686205804347992,0.2313794195652008
G17,1,9,73,0.5,0.5
G101,0,10,37,0.7542934417724609,0.24570655822753906
G18,1,11,103,0.5,0.5
G106,0,7,55,0.7993581094779074,0.20064189052209258
G19,1,8,81,0.5,0.5
G115,0,12,40,0.8000071048736572,0.19999289512634277
G20,1,13,114,0.5,0.5
G127,0,9,18,0.7518028765916824,0.24819712340831757
G21,1,8,121,0.5,0.5
G137,0,5,48,0.750244140625,0.249755859375
G22,1,6,29,0.5,0.5
G167,2,7,113,0.7888565063476562,0.21114349365234375
G23,3,8,140,0.5,0.5
G173,5,7,97,0.7979290783405304,0.2020709216594696
G24,4,8,120,0.5,0.5
G179,5,6,57,0.769061803817749,0.23093819618225098
G25,6,7,70,0.5,0.5
G183,5,7,97,0.43144093610766276,0.5685590638923372
G26,6,8,120,0.5,0.5
G188,3,6,93,0.5328389112837613,0.46716108871623874
G27,4,7,115,0.5,0.5
G194,2,13,89,0.8416423797607422,0.1583576202392578
G28,3,14,110,0.5,0.5
G200,0,0,35,0.71875,0.28125
G29,1,1,40,0.5,0.5
G206,0,0,68,0.71875,0.28125
G30,1,1,68,0.5,0.5
G211,0,0,71,0.5,0.5
G59,0,0,50,0.5,0.5
G65,8,1,41,0.5,0.5
G72,9,1,39,0.5,0.5
G83,2,1,111,0.5,0.5
G85,13,1,75,0.5,0.5
G90,9,1,126,0.5,0.5
G94,4,1,60,0.5,0.5
G104,11,1,81,0.5,0.5
G107,5,1,111,0.5,0.5
G112,8,1,67,0.5,0.5
G116,9,1,81,0.5,0.5
G122,1,1,63,0.5,0.5
G124,13,1,36,0.5,0.5
G126,0,0,53,0.5,0.5
G131,8,1,47,0.5,0.5
G135,13,1,40,0.5,0.5
G136,8,1,48,0.5,0.5
G140,8,1,75,0.5,0.5
G141,1,1,75,0.5,0.5
G145,6,1,50,0.5,0.5
I285,8,3,0,0.5,0.5
G147,3,8,0,0.5,0.5
I288,8,4,0,0.5,0.5
G148,4,8,0,0.5,0.5
G157,11,1,108,0.5,0.5
G163,13,1,109,0.5,0.5
G168,8,3,140,0.5,0.5
G172,8,1,111,0.5,0.5
G174,8,4,111,0.5,0.5
G177,9,1,115,0.5,0.5
G180,7,6,79,0.5,0.5
G184,8,1,111,0.5,0.5
G193,2,5,54,0.50048828125,0.49951171875
G189,5,2,95,0.49951171875,0.50048828125
G195,14,3,110,0.5,0.5
I340,7,6,0,0.5,0.5
G198,6,7,0,0.5,0.5
I343,8,6,0,0.5,0.5
G199,6,8,0,0.5,0.5
G205,0,0,36,0.5,0.5
G201,0,0,36,0.5,0.5
G202,1,1,35,0.5,0.5
