Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U34,17,261,1,0.875,0.125
OVERFLW_REG,18,262,0,0.5,0.5
U45,129,130,3109,0.6103515625,0.3896484375
STATO_REG_2_,130,131,6072,0.5,0.5
U36,109,94,5939,0.4980926513671875,0.5019073486328125
STATO_REG_1_,110,95,5977,0.5,0.5
U35,18,114,5053,0.5271685123443604,0.47283148765563965
STATO_REG_0_,19,115,6053,0.5,0.5
U44,0,114,1,0.57330322265625,0.42669677734375
OUTP_REG,1,115,0,0.5,0.5
U38,131,130,5281,0.5,0.5
U68,114,0,5071,0.0625,0.9375
U67,261,0,5071,0.09375,0.90625
U66,241,0,5071,0.28125,0.71875
U65,204,18,5053,0.13671875,0.86328125
U57,131,19,6049,0.2734375,0.7265625
U55,225,0,6068,0.1875,0.8125
U56,114,110,5958,0.15625,0.84375
U37,0,0,6275,0.25,0.75
U39,95,110,6183,0.5,0.5
U40,0,0,242,0.5,0.5
U41,0,0,242,0.5,0.5
U42,115,19,6053,0.5,0.5
U43,114,110,5958,0.25,0.75
U73,114,0,1,0.2734375,0.7265625
U72,241,0,1,0.2109375,0.7890625
U60,241,19,3219,0.21875,0.78125
U59,130,110,3128,0.21875,0.78125
U70,0,0,242,0.25,0.75
U69,0,0,242,0.25,0.75
U46,0,0,242,0.5625,0.4375
U47,0,0,6203,0.25,0.75
U48,241,114,1,0.375,0.625
U49,0,0,6275,0.75,0.25
U50,19,0,3460,0.125,0.875
U51,0,0,5312,0.75,0.25
U52,110,114,5958,0.75,0.25
U53,110,0,3258,0.5625,0.4375
U54,131,0,6072,0.375,0.625
U62,19,0,6180,0.375,0.625
U61,95,0,6180,0.125,0.875
U58,114,241,1,0.625,0.375
U63,115,0,5293,0.375,0.625
U64,19,0,5293,0.125,0.875
U71,0,0,242,0.4375,0.5625
