Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G502,0,0,2,0.2763671875,0.7236328125
G29,1,1,1,0.5,0.5
G503,0,0,4,0.375,0.625
G30,1,1,2,0.5,0.5
G504,0,0,2,0.46875,0.53125
G31,1,1,1,0.5,0.5
G505,0,0,1,0.5767822265625,0.4232177734375
G32,1,1,0,0.5,0.5
G506,1,0,1,0.028542964874443855,0.9714570351255561
G33,2,1,0,0.5,0.5
G507,0,0,2,0.9128874250856143,0.08711257491438573
G34,1,1,1,0.5,0.5
G508,0,0,1,0.91009521484375,0.08990478515625
G35,1,1,0,0.5,0.5
G509,0,0,1,0.9541015625,0.0458984375
G36,1,1,0,0.5,0.5
G510,0,0,1,0.5625,0.4375
G37,1,1,0,0.5,0.5
G511,0,0,1,0.9375,0.0625
G38,1,1,0,0.5,0.5
G512,0,0,2,0.546875,0.453125
G39,1,1,1,0.5,0.5
G513,0,0,2,0.21478271484375,0.78521728515625
G40,1,1,1,0.5,0.5
G514,1,0,1,0.1354467814254139,0.8645532185745861
G41,2,1,0,0.5,0.5
G515,0,0,2,0.2419891357421875,0.7580108642578125
G42,1,1,1,0.5,0.5
G516,0,0,1,0.24841642379760742,0.7515835762023926
G43,1,1,0,0.5,0.5
G517,0,0,1,0.015457630157470703,0.9845423698425293
G44,1,1,0,0.5,0.5
G518,0,0,1,0.9825256806326848,0.01747431936731525
G45,1,1,0,0.5,0.5
G519,0,0,1,0.5947941058268498,0.4052058941731502
G46,1,1,0,0.5,0.5
G49,0,0,0,0.25,0.75
G50,0,0,0,0.75,0.25
G54,0,0,2,0.25,0.75
G55,0,0,2,0.75,0.25
G58,0,0,0,0.25,0.75
G59,0,0,0,0.75,0.25
G63,0,0,1,0.125,0.875
G64,0,0,1,0.875,0.125
G67,1,1,0,0.5,0.5
G70,1,1,0,0.5,0.5
G71,0,0,2,0.25,0.75
G72,0,0,2,0.75,0.25
G74,0,0,1,0.25,0.75
G75,0,0,1,0.75,0.25
G77,0,0,1,0.25,0.75
G78,0,0,1,0.75,0.25
G86,0,0,0,0.125,0.875
G87,0,0,0,0.875,0.125
G89,0,0,0,0.25,0.75
G90,0,0,0,0.75,0.25
G97,0,0,1,0.25,0.75
G98,0,0,1,0.75,0.25
G99,1,1,1,0.5,0.5
G122,0,0,2,0.25,0.75
G123,0,0,2,0.75,0.25
G125,1,1,1,0.5,0.5
G132,1,1,1,0.5,0.5
G134,0,0,1,0.25,0.75
G135,0,0,1,0.75,0.25
G140,1,2,0,0.5,0.5
G161,0,0,2,0.1875,0.8125
G160,0,0,2,0.8125,0.1875
G168,0,0,0,0.0625,0.9375
G167,0,0,0,0.9375,0.0625
G171,0,0,0,0.033099271606839675,0.9669007283931603
G170,0,0,0,0.9669007283931603,0.033099271606839675
G181,0,0,2,0.125,0.875
G180,0,0,2,0.875,0.125
G193,1,0,1,0.25,0.75
G192,0,1,1,0.75,0.25
G200,0,0,0,0.25,0.75
G199,0,0,0,0.75,0.25
G204,0,0,0,0.0625,0.9375
G203,0,0,0,0.9375,0.0625
G208,0,0,1,0.15625,0.84375
G207,0,0,1,0.84375,0.15625
G213,0,0,1,0.03125,0.96875
G212,0,0,1,0.96875,0.03125
G215,0,0,0,0.001953125,0.998046875
G214,0,0,0,0.998046875,0.001953125
G222,0,0,0,0.25,0.75
G221,0,0,0,0.75,0.25
G224,1,0,1,0.25,0.75
G223,0,1,1,0.75,0.25
G232,0,0,0,0.125,0.875
G231,0,0,0,0.875,0.125
G235,0,0,0,0.25,0.75
G234,0,0,0,0.75,0.25
G271,0,0,2,0.25,0.75
G272,0,0,2,0.75,0.25
G274,0,0,1,0.25,0.75
G275,0,0,1,0.75,0.25
G281,0,0,0,0.19669675371005724,0.8033032462899428
G282,0,0,0,0.8033032462899428,0.19669675371005724
G57,0,0,1,0.25,0.75
G475,0,0,1,0.75,0.25
G476,1,1,2,0.5,0.5
G276,2,0,0,0.125,0.875
G477,0,2,0,0.875,0.125
G279,1,0,1,0.03428530128995977,0.9657146987100402
G478,0,1,1,0.9657146987100402,0.03428530128995977
G194,0,0,0,0.9508258115724857,0.04917418842751431
G479,0,0,0,0.04917418842751431,0.9508258115724857
G179,0,1,1,0.8704938116283836,0.12950618837161643
G480,1,0,1,0.12950618837161643,0.8704938116283836
G129,0,0,1,0.25,0.75
G481,0,0,1,0.75,0.25
G241,0,0,1,0.75,0.25
G482,0,0,1,0.25,0.75
G182,0,1,0,0.8995361328125,0.1004638671875
G483,1,0,0,0.1004638671875,0.8995361328125
G484,1,1,1,0.5,0.5
G485,0,2,0,0.875,0.125
G68,0,0,1,0.375,0.625
G486,0,0,1,0.625,0.375
G534,0,0,2,0.59814453125,0.40185546875
G487,0,0,2,0.40185546875,0.59814453125
G172,0,0,0,0.9834503641965802,0.016549635803419838
G488,0,0,0,0.016549635803419838,0.9834503641965802
G273,0,0,1,0.87890625,0.12109375
G489,0,0,1,0.12109375,0.87890625
G190,0,0,1,0.75,0.25
G490,0,0,1,0.25,0.75
G491,0,0,0,0.04917418842751431,0.9508258115724857
G62,1,0,0,0.200927734375,0.799072265625
G492,0,1,0,0.799072265625,0.200927734375
G544,0,0,0,0.9962140600671681,0.0037859399328319387
G493,0,0,0,0.0037859399328319387,0.9962140600671681
G173,0,0,0,0.939453125,0.060546875
G494,0,0,0,0.060546875,0.939453125
G495,0,0,0,0.12109375,0.87890625
G188,0,0,0,0.9984793710808487,0.001520628919151279
G496,0,0,0,0.001520628919151279,0.9984793710808487
G205,0,0,0,0.875,0.125
G497,0,0,0,0.125,0.875
G195,0,0,0,0.875,0.125
G498,0,0,0,0.125,0.875
G280,1,0,0,0.25901237674323285,0.7409876232567671
G499,0,1,0,0.7409876232567671,0.25901237674323285
G500,0,0,0,0.060546875,0.939453125
G156,0,0,1,0.75,0.25
G501,0,0,1,0.25,0.75
G520,0,0,1,0.5,0.5
G521,0,0,1,0.5,0.5
G522,0,0,1,0.5,0.5
G524,0,0,1,0.5,0.5
G526,0,0,0,0.0009720362722873688,0.9990279637277126
G525,0,0,0,0.9990279637277126,0.0009720362722873688
G527,0,0,1,0.5,0.5
G528,0,0,1,0.5,0.5
G529,0,0,3,0.5,0.5
G531,0,0,1,0.5,0.5
G533,0,0,1,0.5,0.5
G536,0,0,1,0.5,0.5
G538,0,0,1,0.5,0.5
G540,0,0,4,0.5,0.5
G541,0,0,0,0.5,0.5
G543,0,0,3,0.5,0.5
G545,0,0,0,0.0037859399328319387,0.9962140600671681
G546,1,2,0,0.5,0.5
G553,0,0,0,0.9171557491588052,0.08284425084119484
G554,0,0,0,0.08284425084119484,0.9171557491588052
G288,0,0,1,0.25,0.75
G240,0,0,1,0.375,0.625
G81,0,0,1,0.53125,0.46875
G219,0,0,0,0.125,0.875
G283,0,0,0,0.34375,0.65625
G119,0,0,0,0.9034651987505999,0.09653480124940006
G289,0,0,0,0.987933149843825,0.012066850156175007
G117,0,0,1,0.25,0.75
G157,0,1,0,0.94976806640625,0.05023193359375
G290,0,1,0,0.9905815124511719,0.009418487548828125
G138,0,0,1,0.703125,0.296875
G155,0,1,0,0.9352469058141918,0.06475309418580821
G291,0,1,0,0.9807764251635882,0.019223574836411815
G120,0,0,0,0.9634216212803024,0.0365783787196976
