Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G380,0,4,4,0.658971964156281,0.341028035843719
G64,1,5,3,0.5,0.5
G262,0,5,8,0.9286260021674012,0.07137399783259876
G65,1,5,6,0.5,0.5
G394,0,4,4,0.6645163052125896,0.33548369478741036
G66,1,5,3,0.5,0.5
G250,0,5,19,0.8437884747982025,0.15621152520179749
G67,1,5,7,0.5,0.5
G122,0,5,4,0.7978549874671932,0.2021450125328068
G68,1,5,19,0.5,0.5
G133,0,1,9,0.500751940662922,0.49924805933707805
G69,1,2,3,0.5,0.5
G138,2,0,5,0.18895639566015798,0.811043604339842
G70,3,1,9,0.5,0.5
G139,0,2,2,0.5270623293339496,0.4729376706660504
G71,1,3,1,0.5,0.5
G140,3,0,7,0.19420075216875476,0.8057992478312452
G72,4,1,6,0.5,0.5
G141,0,1,4,0.49467227691972215,0.5053277230802778
G73,1,2,2,0.5,0.5
G142,2,0,5,0.1875250184968491,0.8124749815031509
G74,3,1,6,0.5,0.5
G125,0,3,8,0.6831279410078278,0.3168720589921722
G75,1,4,10,0.5,0.5
G126,0,5,6,0.7086336055291362,0.29136639447086377
G76,1,5,8,0.5,0.5
G127,0,3,3,0.6880420608755937,0.3119579391244063
G77,1,4,2,0.5,0.5
G128,0,5,8,0.6985974515097146,0.30140254849028536
G78,1,5,7,0.5,0.5
G129,0,4,1,0.9464316403740185,0.0535683596259815
G79,1,5,0,0.5,0.5
G130,0,5,1,0.9286260021674012,0.07137399783259879
G80,1,5,0,0.5,0.5
G131,0,4,1,0.8846645722493705,0.11533542775062955
G81,1,5,0,0.5,0.5
G132,0,5,1,0.8437884747982025,0.15621152520179749
G82,1,5,0,0.5,0.5
I633,0,0,13,0.5,0.5
G366,0,0,11,0.5,0.5
G379,0,0,14,0.5,0.5
I643,0,0,3,0.5,0.5
I646,0,0,11,0.5,0.5
I649,0,0,6,0.5,0.5
I652,0,0,11,0.5,0.5
I655,0,0,2,0.5,0.5
I660,0,0,3,0.5,0.5
I680,0,0,3,0.5,0.5
I684,0,0,0,0.5,0.5
I687,0,0,2,0.5,0.5
I165,0,0,0,0.5,0.5
G91,0,0,0,0.5,0.5
II178,0,0,0,0.5,0.5
I169,1,3,9,0.5,0.5
G113,3,1,9,0.5,0.5
I172,3,1,1,0.5,0.5
G115,1,3,1,0.5,0.5
I175,1,4,6,0.5,0.5
G117,4,1,6,0.5,0.5
I178,5,1,0,0.5,0.5
G219,1,5,0,0.5,0.5
I181,2,1,2,0.5,0.5
G119,1,2,2,0.5,0.5
I184,5,1,0,0.5,0.5
G221,1,5,0,0.5,0.5
I187,1,3,6,0.5,0.5
G121,3,1,6,0.5,0.5
I190,5,1,0,0.5,0.5
G223,1,5,0,0.5,0.5
I193,4,1,10,0.5,0.5
G209,1,4,10,0.5,0.5
I196,5,1,19,0.5,0.5
G109,1,5,19,0.5,0.5
I199,5,1,8,0.5,0.5
G211,1,5,8,0.5,0.5
I202,2,1,3,0.5,0.5
G111,1,2,3,0.5,0.5
I205,4,1,2,0.5,0.5
G213,1,4,2,0.5,0.5
I208,5,1,7,0.5,0.5
G215,1,5,7,0.5,0.5
I211,5,1,0,0.5,0.5
G217,1,5,0,0.5,0.5
G352,0,0,13,0.5,0.5
G360,0,0,4,0.5,0.5
G361,0,0,11,0.5,0.5
G362,0,0,6,0.5,0.5
G363,0,0,11,0.5,0.5
G364,0,0,7,0.5,0.5
G367,0,0,7,0.5,0.5
G386,0,0,3,0.5,0.5
G388,0,0,0,0.5,0.5
G389,0,0,2,0.5,0.5
G94,0,0,0,0.5,0.5
G110,0,0,5,0.5,0.5
G114,0,0,4,0.5,0.5
G118,0,0,4,0.5,0.5
G216,0,0,5,0.5,0.5
G218,0,0,5,0.5,0.5
G220,0,0,5,0.5,0.5
G222,0,0,5,0.5,0.5
G365,0,0,7,0.5,0.5
G368,0,0,3,0.5,0.5
G387,0,0,7,0.5,0.5
G225,0,0,0,0.5,0.5
G390,0,0,7,0.5,0.5
G289,0,0,0,0.875,0.125
I356,0,0,0,0.125,0.875
G324,0,2,3,0.75,0.25
I254,2,0,3,0.25,0.75
G166,0,2,3,0.75,0.25
I257,2,0,0,0.25,0.75
G325,0,2,0,0.75,0.25
G338,0,3,1,0.75,0.25
I260,3,0,1,0.25,0.75
G194,0,3,1,0.75,0.25
I263,3,0,0,0.25,0.75
G339,0,3,0,0.75,0.25
G344,0,2,2,0.75,0.25
I266,2,0,2,0.25,0.75
G202,0,2,2,0.75,0.25
I269,2,0,0,0.25,0.75
G345,0,2,0,0.75,0.25
G312,0,5,0,0.75,0.25
I272,5,0,0,0.25,0.75
G313,0,5,0,0.75,0.25
G315,0,5,0,0.75,0.25
I275,5,0,0,0.25,0.75
G316,0,5,0,0.75,0.25
G318,0,5,0,0.75,0.25
I278,5,0,0,0.25,0.75
G319,0,5,0,0.75,0.25
G321,0,5,0,0.75,0.25
I281,5,0,0,0.25,0.75
G322,0,5,0,0.75,0.25
G143,0,0,0,0.875,0.125
I287,2,0,3,0.25,0.75
G381,0,2,4,0.75,0.25
I291,3,0,1,0.25,0.75
G375,0,3,8,0.75,0.25
I295,2,0,2,0.25,0.75
G371,0,2,9,0.75,0.25
I303,0,0,0,0.125,0.875
G350,0,0,0,0.875,0.125
G281,1,0,10,0.3515625,0.6484375
I299,0,1,10,0.6484375,0.3515625
G283,1,0,28,0.3515625,0.6484375
I313,0,1,28,0.6484375,0.3515625
G382,2,0,3,0.25,0.75
G100,0,2,0,0.875,0.125
G100BF,2,0,0,0.125,0.875
G376,3,0,4,0.25,0.75
G98,0,3,0,0.875,0.125
G98BF,3,0,0,0.125,0.875
G372,2,0,3,0.25,0.75
G96,0,2,0,0.875,0.125
G96BF,2,0,0,0.125,0.875
I301,1,0,10,0.3515625,0.6484375
I315,1,0,28,0.3515625,0.6484375
G135,0,1,10,0.5006155967712402,0.49938440322875977
I321,1,0,10,0.49938440322875977,0.5006155967712402
G329,0,1,10,0.5006155967712402,0.49938440322875977
G137,0,1,28,0.5006155967712402,0.49938440322875977
I324,1,0,28,0.49938440322875977,0.5006155967712402
G333,0,1,28,0.5006155967712402,0.49938440322875977
G87,0,1,0,0.7503077983856201,0.24969220161437988
G87BF,1,0,0,0.24969220161437988,0.7503077983856201
I406,1,0,10,0.24969220161437988,0.7503077983856201
G89,0,1,0,0.7503077983856201,0.24969220161437988
G89BF,1,0,0,0.24969220161437988,0.7503077983856201
I422,1,0,28,0.24969220161437988,0.7503077983856201
G173,0,1,10,0.7503077983856201,0.24969220161437988
G183,0,1,28,0.7503077983856201,0.24969220161437988
I335,1,0,10,0.24969220161437988,0.7503077983856201
G174,0,1,10,0.7503077983856201,0.24969220161437988
I338,1,0,28,0.24969220161437988,0.7503077983856201
G184,0,1,28,0.7503077983856201,0.24969220161437988
I341,1,0,10,0.24969220161437988,0.7503077983856201
G355,0,1,9,0.7503077983856201,0.24969220161437988
G359,1,0,23,0.24969220161437988,0.7503077983856201
G356,1,0,13,0.24969220161437988,0.7503077983856201
G108,0,1,23,0.7503077983856201,0.24969220161437988
G116,0,1,6,0.7503077983856201,0.24969220161437988
G293,0,5,18,0.8751538991928101,0.12484610080718994
I354,5,0,18,0.12484610080718994,0.8751538991928101
G146,0,5,18,0.8751538991928101,0.12484610080718994
I357,5,0,0,0.12484610080718994,0.8751538991928101
G294,0,5,0,0.8751538991928101,0.12484610080718994
G309,0,5,7,0.687576949596405,0.31242305040359497
I360,5,0,7,0.31242305040359497,0.687576949596405
G162,0,5,7,0.687576949596405,0.31242305040359497
I363,5,0,0,0.31242305040359497,0.687576949596405
G310,0,5,0,0.687576949596405,0.31242305040359497
G341,0,2,5,0.8751538991928101,0.12484610080718994
I366,2,0,5,0.12484610080718994,0.8751538991928101
G198,0,2,5,0.8751538991928101,0.12484610080718994
I369,2,0,0,0.12484610080718994,0.8751538991928101
G342,0,2,0,0.8751538991928101,0.12484610080718994
G303,0,5,8,0.687576949596405,0.31242305040359497
I372,5,0,8,0.31242305040359497,0.687576949596405
G154,0,5,8,0.687576949596405,0.31242305040359497
I375,5,0,0,0.31242305040359497,0.687576949596405
G304,0,5,0,0.687576949596405,0.31242305040359497
I378,5,0,18,0.12484610080718994,0.8751538991928101
G383,0,5,8,0.8751538991928101,0.12484610080718994
I382,5,0,7,0.31242305040359497,0.687576949596405
G396,0,5,8,0.687576949596405,0.31242305040359497
I386,2,0,5,0.12484610080718994,0.8751538991928101
G373,0,2,9,0.8751538991928101,0.12484610080718994
I390,5,0,8,0.31242305040359497,0.687576949596405
G392,0,5,6,0.687576949596405,0.31242305040359497
G384,5,0,14,0.12484610080718994,0.8751538991928101
G101,0,5,0,0.937576949596405,0.06242305040359497
G101BF,5,0,0,0.06242305040359497,0.937576949596405
G397,5,0,11,0.31242305040359497,0.687576949596405
G106,0,5,0,0.8437884747982025,0.15621152520179749
G106BF,5,0,0,0.15621152520179749,0.8437884747982025
G374,2,0,12,0.12484610080718994,0.8751538991928101
G97,0,2,0,0.937576949596405,0.06242305040359497
G97BF,2,0,0,0.06242305040359497,0.937576949596405
G393,5,0,11,0.31242305040359497,0.687576949596405
G104,0,5,0,0.8437884747982025,0.15621152520179749
G104BF,5,0,0,0.15621152520179749,0.8437884747982025
II476,0,5,14,0.8751538991928101,0.12484610080718994
G278,0,5,1,0.8437884747982025,0.15621152520179749
I279,5,0,1,0.15621152520179749,0.8437884747982025
G224,5,0,14,0.12484610080718994,0.8751538991928101
G282,0,0,3,0.5822618643287569,0.41773813567124307
I306,0,0,3,0.41773813567124307,0.5822618643287569
G286,0,3,7,0.7629169178092556,0.23708308219074437
I334,3,0,7,0.23708308219074437,0.7629169178092556
G285,2,0,2,0.32486189572788615,0.6751381042721138
I327,0,2,2,0.6751381042721138,0.32486189572788615
G268,5,0,4,0.11315139162753596,0.886848608372464
