Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U416,1970,253297,944263,0.53173828125,0.46826171875
CANALE_REG_3_,1971,253298,953800,0.5,0.5
U415,76500,181006,2808532,0.5171985626220703,0.4828014373779297
CANALE_REG_2_,76501,181007,2836900,0.5,0.5
U414,71348,167565,2808532,0.5321588516235352,0.46784114837646484
CANALE_REG_1_,71349,167566,2836900,0.5,0.5
U413,67044,191678,1872388,0.53173828125,0.46826171875
CANALE_REG_0_,67045,191679,1891300,0.5,0.5
U417,81,436271,765490,0.5078125,0.4921875
CONTA_TMP_REG_3_,82,436272,1070867,0.5,0.5
U412,562067,562059,447001,0.50152587890625,0.49847412109375
CONTA_TMP_REG_2_,562068,562060,3000209,0.5,0.5
U411,258723,500594,40125021,0.5167236328125,0.4832763671875
CONTA_TMP_REG_1_,258724,500595,3067254,0.5,0.5
U410,67044,191678,22266652,0.53173828125,0.46826171875
CONTA_TMP_REG_0_,67045,191679,1897221,0.5,0.5
U452,15103,2399,2367090,0.46875,0.53125
ITFC_STATE_REG_1_,15104,2400,359104,0.5,0.5
U409,14518,2354,2905940,0.46875,0.53125
ITFC_STATE_REG_0_,14519,2355,356748,0.5,0.5
U453,82,2959,21827,0.546875,0.453125
OUT_REG_REG_7_,83,2960,21894,0.5,0.5
U454,82,2959,22238,0.546875,0.453125
OUT_REG_REG_6_,83,2960,22305,0.5,0.5
U455,82,2959,19264,0.546875,0.453125
OUT_REG_REG_5_,83,2960,19331,0.5,0.5
U456,82,2959,19675,0.546875,0.453125
OUT_REG_REG_4_,83,2960,19742,0.5,0.5
U457,82,2959,19238,0.546875,0.453125
OUT_REG_REG_3_,83,2960,19305,0.5,0.5
U458,82,2959,19649,0.546875,0.453125
OUT_REG_REG_2_,83,2960,19716,0.5,0.5
U459,82,2959,17785,0.546875,0.453125
OUT_REG_REG_1_,83,2960,17852,0.5,0.5
U460,82,2959,18196,0.546875,0.453125
OUT_REG_REG_0_,83,2960,18263,0.5,0.5
U461,2923,3089,3566309,0.5778444930911064,0.4221555069088936
NEXT_BIT_REG_3_,2924,3090,3566428,0.5,0.5
U408,5549,2098,3553843,0.4333833698183298,0.5666166301816702
NEXT_BIT_REG_2_,5550,2099,3577281,0.5,0.5
U407,2469,2443,3546012,0.50487597938627,0.49512402061372995
NEXT_BIT_REG_1_,2470,2444,3576936,0.5,0.5
U462,2590,2614,3493143,0.5008969679474831,0.49910303205251694
NEXT_BIT_REG_0_,2591,2615,3556786,0.5,0.5
U406,2291,3398,3780809,0.7307926645735279,0.2692073354264721
TX_CONTA_REG_9_,2292,3399,3815848,0.5,0.5
U405,2244,3297,3803828,0.730811330024153,0.269188669975847
TX_CONTA_REG_8_,2245,3298,3835851,0.5,0.5
U404,2563,3318,3710846,0.730848440900445,0.269151559099555
TX_CONTA_REG_7_,2564,3319,3835171,0.5,0.5
U403,2293,3135,3742074,0.730921782553196,0.26907821744680405
TX_CONTA_REG_6_,2294,3136,3837063,0.5,0.5
U402,2107,2937,3866740,0.7310649454593658,0.26893505454063416
TX_CONTA_REG_5_,2108,2938,3891199,0.5,0.5
U401,1877,2807,3933620,0.7313371896743774,0.26866281032562256
TX_CONTA_REG_4_,1878,2808,3954811,0.5,0.5
U400,2103,3063,4089744,0.7318253517150879,0.2681746482849121
TX_CONTA_REG_3_,2104,3064,4109349,0.5,0.5
U399,2478,3528,4332419,0.7325763702392578,0.2674236297607422
TX_CONTA_REG_2_,2479,3529,4351336,0.5,0.5
U398,2104,3212,4396474,0.7331771850585938,0.26682281494140625
TX_CONTA_REG_1_,2105,3213,4411511,0.5,0.5
U397,2608,3525,4061977,0.73077392578125,0.26922607421875
TX_CONTA_REG_0_,2609,3526,4411702,0.5,0.5
U396,17249,34355,279011,0.546875,0.453125
LOAD_REG,17250,34356,4145411,0.5,0.5
U395,30471,36776,3640273,0.4921875,0.5078125
SEND_DATA_REG,30472,36777,3655704,0.5,0.5
U394,82,2674,3490268,0.65625,0.34375
SEND_EN_REG,83,2675,3682851,0.5,0.5
U393,23498,72,416593,0.46484375,0.53515625
MUX_EN_REG,23499,73,420800,0.5,0.5
U392,7087,66,255194,0.125,0.875
TRE_REG,7088,67,4175020,0.5,0.5
U391,82,19779,936244,0.52734375,0.47265625
LOAD_DATO_REG,83,19780,945700,0.5,0.5
U450,42915,46714,1872388,0.546875,0.453125
SOC_REG,42916,46715,1891300,0.5,0.5
U390,19319,17459,324725,0.46875,0.53125
SEND_REG,19320,17460,4110472,0.5,0.5
U389,13603,13641,3681017,0.52734375,0.47265625
MPX_REG,13604,13642,194382,0.5,0.5
U388,1520,12763,3477378,0.546875,0.453125
CONFIRM_REG,1521,12764,509582,0.5,0.5
U387,193963,6711,307610,0.421875,0.578125
SHOT_REG,193964,6712,324293,0.5,0.5
U386,15282,90,28810,0.46875,0.53125
ADD_MPX2_REG,15283,91,28809,0.5,0.5
U385,193043,2710,4007618,0.46484375,0.53515625
RDY_REG,193044,2711,4038380,0.5,0.5
U451,17527,17460,4103749,0.48828125,0.51171875
ERROR_REG,17528,17461,4145200,0.5,0.5
U383,13254,24128,196544,0.5625,0.4375
S1_REG_2_,13255,24129,463265,0.5,0.5
U464,17055,23621,1197253,0.55078125,0.44921875
S1_REG_1_,17056,23622,459464,0.5,0.5
U384,9836,9455,995510,0.3828125,0.6171875
S1_REG_0_,9837,9456,466683,0.5,0.5
U463,34406,133733,2847810,0.609375,0.390625
S2_REG_1_,34407,133734,377369,0.5,0.5
U382,30762,99325,3258408,0.765625,0.234375
S2_REG_0_,30763,99326,506290,0.5,0.5
U381,43,10347,3396723,0.971954345703125,0.028045654296875
TX_END_REG,44,10348,279532,0.5,0.5
U380,4598,57,1,0.24264753258103156,0.7573524674189684
DATA_OUT_REG,4599,58,0,0.5,0.5
GT_255_U7,2104,5518,3695638,0.5625,0.4375
GT_255_U10,3262,2430,3693760,0.28125,0.71875
GT_255_U9,6425,2454,3698702,0.125,0.875
GT_255_U8,1160,4523,3687686,0.8203125,0.1796875
U420,1257,4941,3680585,0.8974609375,0.1025390625
U375,76,7301,4403138,0.94873046875,0.05126953125
U493,9456,57588,871944,0.875,0.125
U509,1008452,67045,862487,0.125,0.875
U376,9456,124633,3437636,0.890625,0.109375
U377,2470,4543,3574837,0.75,0.25
U446,2099,5550,3568870,0.5,0.5
U378,1912,7132,3566426,0.75,0.25
U379,67045,692274,1821410,0.75,0.25
U599,5244,332,5122,0.248779296875,0.751220703125
U598,6572,1504,3950,0.280181884765625,0.719818115234375
U474,76,3617,1837,0.55126953125,0.44873046875
U473,2099,8474,3404797,0.75,0.25
U445,2444,2470,3410801,0.5,0.5
U475,65,5604,3407667,0.775634765625,0.224365234375
U439,165421,290,3288880,0.125,0.875
U472,99325,30472,3258698,0.125,0.875
U434,33459,9456,206381,0.25,0.75
U561,33585,9837,206000,0.25,0.75
U605,226049,1019,1004966,0.125,0.875
U604,41185,0,1005985,0.125,0.875
U507,2899,167318,4038090,0.46875,0.53125
U467,290,176115,44093,0.9375,0.0625
U505,133733,30763,471883,0.25,0.75
U504,7144,164273,338373,0.4375,0.5625
U502,14714,1521,3477422,0.375,0.625
U501,13393,44,3478899,0.125,0.875
U466,176115,290,3694330,0.0625,0.9375
U499,13641,13313,3681307,0.4375,0.5625
U497,17459,2400,341644,0.25,0.75
U496,19815,16919,327125,0.375,0.625
U489,19779,0,936326,0.0625,0.9375
U494,29236,82,936244,0.4375,0.5625
U491,73,19779,420800,0.46875,0.53125
U490,20261,4207,436372,0.125,0.875
U488,2674,82,3490268,0.25,0.75
U487,16987,0,3490350,0.125,0.875
U486,46614,30472,3645867,0.4375,0.5625
U485,36776,5594,3670745,0.125,0.875
U482,36126,15659,280781,0.375,0.625
U481,34355,1770,294670,0.125,0.875
U479,3609,2609,4062045,0.25,0.75
U478,8918,68,4064586,0.025634765625,0.974365234375
U477,3288,2105,4396533,0.25,0.75
U476,9752,59,4398579,0.022430419921875,0.977569580078125
U548,3609,2479,4332492,0.25,0.75
U547,12196,73,4334898,0.02323150634765625,0.9767684936523438
U546,3136,2104,4089802,0.25,0.75
U545,9962,58,4091848,0.024232864379882812,0.9757671356201172
U544,2879,1878,3933677,0.25,0.75
U543,9902,57,3935498,0.024883747100830078,0.9751162528991699
U542,3013,2108,3866802,0.25,0.75
U541,10491,62,3868848,0.025246739387512207,0.9747532606124878
U540,3219,2294,3742142,0.25,0.75
U539,11313,68,3744368,0.025437623262405396,0.9745623767375946
U538,3402,2564,3710914,0.25,0.75
U537,10855,68,3713410,0.02553541213274002,0.97446458786726
U536,3377,2245,3803892,0.25,0.75
U535,10393,64,3806073,0.02558489330112934,0.9744151066988707
U534,3481,2292,3780875,0.25,0.75
U533,11210,66,3783101,0.025609780568629503,0.9743902194313705
U529,2508,2470,3546063,0.3878173828125,0.6121826171875
U528,5501,51,3548482,0.17528533935546875,0.8247146606445312
U593,10272,45,3560822,0.05609130859375,0.94390869140625
U592,2154,4535,3556332,0.3878173828125,0.6121826171875
U448,4569,2444,3558423,0.25,0.75
U526,20871,1905,2918643,0.25,0.75
U525,2444,12703,2907845,0.375,0.625
U444,191678,9456,22324240,0.0546875,0.9453125
U522,201135,57588,22276108,0.4375,0.5625
U468,514313,9456,40374288,0.02734375,0.97265625
U521,500594,249267,40134477,0.46875,0.53125
U469,627767,9456,999612,0.02734375,0.97265625
U519,562059,552611,456457,0.484375,0.515625
U516,201135,57588,1881844,0.4375,0.5625
U515,177022,57588,2827444,0.4375,0.5625
U514,682816,9456,2875576,0.02734375,0.97265625
U512,601580,9456,2875576,0.0546875,0.9453125
U513,190463,57588,2827444,0.4375,0.5625
U511,262754,1971,944344,0.4375,0.5625
U510,551448,81,946234,0.0546875,0.9453125
U517,574276,9456,1201762,0.015625,0.984375
U418,191679,67045,1514974,0.5,0.5
U419,2675,83,4399746,0.5,0.5
GT_255_U6,4941,1257,3680585,0.1025390625,0.8974609375
U421,3617,76,3540628,0.44873046875,0.55126953125
U422,2615,2591,3556786,0.5,0.5
U423,5604,65,3569453,0.224365234375,0.775634765625
U424,8474,2099,3557278,0.25,0.75
U425,2355,14519,346985,0.5,0.5
U426,34356,17250,4145411,0.5,0.5
