Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U247,364,711,39618711557030,0.5004844823534248,0.4995155176465752
BUF1_REG_0_,365,712,163101005582815,0.5,0.5
U246,320,712,114782298736074,0.5004844823534248,0.4995155176465752
BUF1_REG_1_,321,713,187396594075070,0.5,0.5
U245,288,712,37790142805790,0.5004844823534248,0.4995155176465752
BUF1_REG_2_,289,713,146733970977915,0.5,0.5
U244,288,712,107355053495258,0.5004844823534248,0.4995155176465752
BUF1_REG_3_,289,713,111366752950255,0.5,0.5
U243,320,712,125272672361501,0.5004844823534248,0.4995155176465752
BUF1_REG_4_,321,713,152917962158556,0.5,0.5
U242,288,712,132965882604072,0.5004844823534248,0.4995155176465752
BUF1_REG_5_,289,713,136964262904422,0.5,0.5
U241,288,712,142258878927446,0.5004844823534248,0.4995155176465752
BUF1_REG_6_,289,713,146325221881631,0.5,0.5
U240,351,712,107914292752091,0.5004844823534248,0.4995155176465752
BUF1_REG_7_,352,713,111955528692472,0.5,0.5
U239,253,712,114195224834992,0.5004844823534248,0.4995155176465752
BUF1_REG_8_,254,713,140953718790705,0.5,0.5
U238,267,712,154637640112932,0.5004844823534248,0.4995155176465752
BUF1_REG_9_,268,713,158809946812336,0.5,0.5
U237,267,712,124921962012691,0.5004844823534248,0.4995155176465752
BUF1_REG_10_,268,713,139750391425020,0.5,0.5
U236,267,712,79707091881942,0.5004844823534248,0.4995155176465752
BUF1_REG_11_,268,713,126419409414759,0.5,0.5
U235,265,712,107138570405010,0.5004844823534248,0.4995155176465752
BUF1_REG_12_,266,713,107505324255141,0.5,0.5
U234,377,712,86647402472813,0.5004844823534248,0.4995155176465752
BUF1_REG_13_,378,713,90790881193338,0.5,0.5
U233,377,712,69783470203688,0.5004844823534248,0.4995155176465752
BUF1_REG_14_,378,713,116046491677283,0.5,0.5
U232,416,712,16785782029830,0.5004844823534248,0.4995155176465752
BUF1_REG_15_,417,713,21048364678207,0.5,0.5
U231,361,712,193498545990915,0.5004844823534248,0.4995155176465752
BUF1_REG_16_,362,713,193498545991456,0.5,0.5
U230,361,712,183664612827216,0.5004844823534248,0.4995155176465752
BUF1_REG_17_,362,713,183664612827757,0.5,0.5
U229,361,712,181335486638340,0.5004844823534248,0.4995155176465752
BUF1_REG_18_,362,713,181335486638881,0.5,0.5
U228,413,712,150473405186172,0.5004844823534248,0.4995155176465752
BUF1_REG_19_,414,713,150473405186713,0.5,0.5
U227,352,712,156534812218424,0.5004844823534248,0.4995155176465752
BUF1_REG_20_,353,713,156534812218965,0.5,0.5
U226,638,712,149002144416556,0.5004844823534248,0.4995155176465752
BUF1_REG_21_,639,713,149002144417097,0.5,0.5
U225,361,712,165751058920904,0.5004844823534248,0.4995155176465752
BUF1_REG_22_,362,713,165751058921445,0.5,0.5
U224,337,712,143344001625180,0.5004844823534248,0.4995155176465752
BUF1_REG_23_,338,713,143344001625721,0.5,0.5
U223,413,712,137191200201466,0.5004844823534248,0.4995155176465752
BUF1_REG_24_,414,713,137191200202007,0.5,0.5
