Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
G90,0,4,25,0.9315847817634593,0.06841521823654073
G38,1,5,42,0.5,0.5
G93,0,4,2,0.9253563306071506,0.07464366939284933
G39,1,5,42,0.5,0.5
G96,0,4,9,0.9277940134932892,0.07220598650671078
G40,1,5,39,0.5,0.5
G99,0,4,21,0.868721918854283,0.13127808114571698
G41,1,5,48,0.5,0.5
G102,0,4,12,0.7837147844920157,0.2162852155079843
G42,1,5,39,0.5,0.5
G88,0,0,29,0.5,0.5
G91,0,0,6,0.5,0.5
G94,0,0,13,0.5,0.5
G97,0,0,25,0.5,0.5
G100,0,0,16,0.5,0.5
G112,0,0,34,0.5,0.5
G130,0,0,13,0.5,0.5
G168,0,0,35,0.5,0.5
G171,0,0,35,0.5,0.5
G172,0,0,35,0.5,0.5
G181,0,0,15,0.5,0.5
G198,0,0,34,0.5,0.5
G201,0,0,33,0.5,0.5
G202,0,0,34,0.5,0.5
G203,0,0,34,0.5,0.5
G245,0,0,47,0.5,0.5
G256,0,0,34,0.5,0.5
G267,0,0,33,0.5,0.5
G280,5,1,28,0.5,0.5
G281,0,0,34,0.5,0.5
G313,5,1,43,0.5,0.5
G317,5,1,29,0.5,0.5
G318,5,1,39,0.5,0.5
G323,0,0,30,0.5,0.5
G328,5,1,29,0.5,0.5
G89,1,4,25,0.8631695635269185,0.13683043647308146
G92,1,4,2,0.8507126612143013,0.14928733878569866
G95,2,4,9,0.8555880269865784,0.14441197301342157
G98,3,4,21,0.737443837708566,0.26255616229143397
G101,2,4,12,0.5674295689840314,0.4325704310159686
G103,1,6,43,0.75,0.25
G117,0,7,37,0.9375,0.0625
G118,0,10,37,0.875,0.125
G120,1,8,7,0.875,0.125
G121,5,3,3,0.875,0.125
G127,1,12,3,0.9375,0.0625
G128,1,7,3,0.875,0.125
G129,1,6,3,0.75,0.25
G140,5,2,3,0.75,0.25
G141,0,3,2,0.96875,0.03125
G142,0,5,2,0.75,0.25
G143,0,5,2,0.75,0.25
G147,0,1,34,0.875,0.125
G148,1,8,27,0.9375,0.0625
G149,0,0,35,0.4375,0.5625
G150,0,9,26,0.997802734375,0.002197265625
G153,2,11,31,0.5693359375,0.4306640625
G151,0,12,26,0.9461669921875,0.0538330078125
G154,1,1,28,0.5693359375,0.4306640625
G152,1,4,25,0.9461669921875,0.0538330078125
G157,2,1,13,0.630859375,0.369140625
G158,2,2,12,0.8154296875,0.1845703125
G160,0,2,14,0.875,0.125
G161,0,5,14,0.75,0.25
G162,0,5,14,0.75,0.25
G163,1,10,13,0.75,0.25
G164,1,6,20,0.75,0.25
G166,0,12,15,0.9375,0.0625
G167,0,6,15,0.875,0.125
G169,0,0,35,0.75,0.25
G170,0,0,35,0.75,0.25
G173,1,0,28,0.4375,0.5625
G174,0,9,18,0.9296875,0.0703125
G176,8,0,14,0.0625,0.9375
G175,5,1,13,0.53125,0.46875
G184,2,1,21,0.630859375,0.369140625
G185,2,2,20,0.8154296875,0.1845703125
G187,0,2,22,0.875,0.125
G188,0,5,22,0.75,0.25
G189,0,5,22,0.75,0.25
G190,1,10,21,0.75,0.25
G191,1,6,28,0.75,0.25
G193,0,1,28,0.75,0.25
G194,0,1,28,0.75,0.25
G195,1,10,22,0.75,0.25
G196,0,5,27,0.875,0.125
G197,0,5,27,0.984375,0.015625
G199,0,12,23,0.9375,0.0625
G200,0,6,23,0.875,0.125
G209,1,13,34,0.875,0.125
G210,0,17,24,0.984375,0.015625
G212,1,1,30,0.42578125,0.57421875
G211,0,5,24,0.92822265625,0.07177734375
G213,0,2,31,0.875,0.125
G214,0,1,31,0.875,0.125
G215,1,10,30,0.75,0.25
G216,0,1,27,0.75,0.25
G217,1,2,26,0.765625,0.234375
G218,0,3,25,0.9853515625,0.0146484375
G220,2,4,24,0.6509265899658203,0.3490734100341797
G219,2,5,23,0.8254632949829102,0.17453670501708984
G222,2,5,28,0.296875,0.703125
G223,0,5,28,0.6484375,0.3515625
G225,6,0,31,0.125,0.875
G226,5,1,30,0.5625,0.4375
G230,0,6,31,0.875,0.125
G231,0,1,31,0.75,0.25
G232,1,6,30,0.75,0.25
G233,0,1,31,0.75,0.25
G234,0,9,33,0.9375,0.0625
G235,5,2,28,0.75,0.25
G249,1,11,42,0.875,0.125
G250,1,8,42,0.875,0.125
G251,5,2,38,0.75,0.25
G252,5,2,38,0.75,0.25
G257,0,2,18,0.651123046875,0.348876953125
G258,0,4,16,0.91278076171875,0.08721923828125
G260,1,4,20,0.5947761535644531,0.4052238464355469
G259,1,8,15,0.7973880767822266,0.20261192321777344
G262,1,0,33,0.46875,0.53125
G263,1,10,23,0.8671875,0.1328125
G266,6,1,22,0.24609375,0.75390625
G264,3,2,21,0.623046875,0.376953125
G265,0,1,24,0.75,0.25
G268,0,1,21,0.75,0.25
G270,1,7,16,0.875,0.125
G271,0,8,15,0.984375,0.015625
G274,2,10,16,0.4375,0.5625
G272,0,9,15,0.859375,0.140625
G275,1,1,24,0.544921875,0.455078125
G273,1,5,14,0.88623046875,0.11376953125
G276,0,6,29,0.875,0.125
G277,0,1,29,0.875,0.125
G278,1,6,28,0.75,0.25
G279,0,5,29,0.75,0.25
G282,5,2,21,0.75,0.25
G283,5,2,21,0.75,0.25
G293,5,0,13,0.015625,0.984375
G294,0,0,13,0.5078125,0.4921875
G50,1,6,14,0.75,0.25
G52,9,1,3,0.09375,0.90625
G57,10,0,4,0.0625,0.9375
G58,1,1,13,0.6591796875,0.3408203125
G62,11,0,3,0.0102996826171875,0.9897003173828125
G59,0,1,9,0.5625,0.4375
G63,6,0,3,0.0703125,0.9296875
G60,2,2,12,0.2944622039794922,0.7055377960205078
G64,9,1,2,0.07361555099487305,0.926384449005127
G177,1,6,17,0.625,0.375
G67,6,1,12,0.308685302734375,0.691314697265625
G65,11,1,16,0.125,0.875
G66,0,0,27,0.5078125,0.4921875
G70,13,0,11,0.015869140625,0.984130859375
G71,7,0,11,0.038585662841796875,0.9614143371582031
G68,2,2,20,0.2944622039794922,0.7055377960205078
G72,9,1,10,0.07361555099487305,0.926384449005127
G73,13,1,25,0.125,0.875
G74,0,0,38,0.875,0.125
G78,13,0,24,0.02734375,0.97265625
G75,6,1,25,0.2671222686767578,0.7328777313232422
G79,7,0,24,0.03339028358459473,0.9666097164154053
G76,3,3,22,0.28313689295237054,0.7168631070476295
G80,4,3,21,0.14156844647618527,0.8584315535238147
G81,1,1,28,0.421875,0.578125
G85,13,1,13,0.052734375,0.947265625
G82,5,1,14,0.2502957582473755,0.7497042417526245
G86,6,1,13,0.12514787912368774,0.8748521208763123
G83,4,2,14,0.4064972517065826,0.5935027482934174
G87,4,0,14,0.2032486258532913,0.7967513741467087
G155,0,10,26,0.96630859375,0.03369140625
G105,6,0,18,0.0625,0.9375
G106,6,0,18,0.0078125,0.9921875
G107,2,0,18,0.125,0.875
G108,5,0,18,0.25,0.75
G109,5,0,28,0.125,0.875
G110,6,1,27,0.25,0.75
G111,1,0,28,0.25,0.75
G113,0,0,34,0.0625,0.9375
G114,8,0,22,0.125,0.875
G115,2,5,17,0.25,0.75
G116,6,1,21,0.25,0.75
G124,0,0,13,0.25,0.75
G125,0,0,13,0.25,0.75
G126,0,0,13,0.25,0.75
G132,1,0,14,0.0625,0.9375
G133,1,0,14,0.0625,0.9375
G134,6,1,13,0.25,0.75
G135,6,1,11,0.25,0.75
G136,0,0,12,0.25,0.75
G137,1,7,10,0.875,0.125
G139,6,1,5,0.4375,0.5625
G144,1,0,9,0.25,0.75
G145,1,0,9,0.25,0.75
G178,0,0,15,0.9375,0.0625
G180,1,0,14,0.46875,0.53125
G182,2,0,17,0.0625,0.9375
G183,3,5,12,0.125,0.875
G204,0,0,32,0.25,0.75
G205,1,5,31,0.5625,0.4375
G207,1,0,31,0.03515625,0.96484375
G208,2,5,26,0.25,0.75
G228,6,1,31,0.25,0.75
G229,5,0,32,0.25,0.75
G236,8,1,26,0.125,0.875
G237,2,0,27,0.125,0.875
G238,2,0,29,0.0625,0.9375
G239,3,5,24,0.125,0.875
G240,10,0,29,0.125,0.875
G241,5,0,29,0.25,0.75
G242,6,1,34,0.25,0.75
G243,1,0,35,0.25,0.75
G244,5,0,35,0.25,0.75
G246,1,0,29,0.25,0.75
G247,6,1,28,0.25,0.75
G248,5,0,29,0.25,0.75
G253,1,7,24,0.875,0.125
G255,6,1,19,0.4375,0.5625
G284,6,1,25,0.25,0.75
G285,6,0,25,0.03125,0.96875
G286,6,1,24,0.25,0.75
G287,1,0,25,0.25,0.75
G303,1,0,11,0.5625,0.4375
G307,10,0,0,0.0703125,0.9296875
G304,1,10,6,0.75,0.25
G308,5,0,0,0.09375,0.90625
G305,3,0,2,0.455078125,0.544921875
G309,5,0,0,0.11376953125,0.88623046875
G316,2,5,4,0.25,0.75
G320,5,4,1,0.03125,0.96875
G319,10,1,15,0.25,0.75
G321,8,1,4,0.03125,0.96875
G44,3,0,6,0.0625,0.9375
G122,0,0,13,0.89453125,0.10546875
G46,2,0,11,0.01318359375,0.98681640625
G48,8,0,2,0.0625,0.9375
G51,4,3,1,0.384765625,0.615234375
G49,4,4,0,0.55755615234375,0.44244384765625
G54,8,1,1,0.0625,0.9375
G56,8,0,2,0.0625,0.9375
G146,0,2,6,0.984375,0.015625
G61,5,0,3,0.001953125,0.998046875
G179,5,2,12,0.8203125,0.1796875
