Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
269,5,2,1,0.0625,0.9375
270,5,2,6,0.0625,0.9375
273,2,4,7,0.875,0.125
276,2,4,90,0.875,0.125
279,5,2,83,0.0625,0.9375
280,5,2,28,0.0625,0.9375
284,5,2,28,0.0625,0.9375
285,3,2,7,0.25,0.75
286,4,2,7,0.125,0.875
287,2,4,84,0.875,0.125
290,2,4,0,0.875,0.125
291,2,4,0,0.875,0.125
292,2,4,0,0.875,0.125
293,2,4,1,0.875,0.125
294,2,4,86,0.875,0.125
295,2,4,1,0.875,0.125
296,2,4,1,0.875,0.125
297,2,3,0,0.75,0.25
298,3,2,3,0.25,0.75
301,3,2,38,0.25,0.75
302,3,2,38,0.25,0.75
303,3,2,38,0.25,0.75
304,3,2,38,0.25,0.75
305,3,2,38,0.25,0.75
306,3,2,38,0.25,0.75
307,3,2,38,0.25,0.75
308,3,2,38,0.25,0.75
309,2,3,51,0.75,0.25
310,2,2,86,0.5,0.5
316,2,3,69,0.75,0.25
317,2,3,65,0.75,0.25
318,2,3,61,0.75,0.25
319,3,2,85,0.25,0.75
322,2,3,92,0.75,0.25
323,2,3,92,0.75,0.25
324,3,2,38,0.25,0.75
325,3,2,38,0.25,0.75
326,3,2,38,0.25,0.75
327,3,2,38,0.25,0.75
328,3,2,38,0.25,0.75
329,3,2,38,0.25,0.75
330,3,2,38,0.25,0.75
331,3,2,38,0.25,0.75
332,2,3,16,0.75,0.25
333,2,3,16,0.75,0.25
334,2,3,16,0.75,0.25
335,2,3,16,0.75,0.25
336,2,3,18,0.75,0.25
337,2,3,18,0.75,0.25
338,2,3,18,0.75,0.25
339,2,3,18,0.75,0.25
340,2,3,18,0.75,0.25
341,2,3,18,0.75,0.25
342,3,6,0,0.9375,0.0625
343,5,3,6,0.125,0.875
344,8,3,0,0.0546875,0.9453125
345,5,3,89,0.125,0.875
346,5,3,1,0.125,0.875
347,3,6,82,0.9375,0.0625
348,3,11,22,0.99609375,0.00390625
349,9,3,1,0.015625,0.984375
350,10,3,1,0.0078125,0.9921875
351,5,3,0,0.125,0.875
352,5,3,85,0.125,0.875
353,5,3,0,0.125,0.875
354,5,3,0,0.125,0.875
355,4,2,1,0.375,0.625
356,2,4,0,0.625,0.375
357,5,4,35,0.5625,0.4375
360,5,4,35,0.5625,0.4375
363,5,4,35,0.5625,0.4375
366,5,4,35,0.5625,0.4375
369,3,3,85,0.5,0.5
375,4,5,89,0.4375,0.5625
376,5,4,35,0.5625,0.4375
379,5,4,35,0.5625,0.4375
382,5,4,35,0.5625,0.4375
385,5,4,35,0.5625,0.4375
388,2,4,0,0.875,0.125
389,2,4,0,0.875,0.125
390,2,4,0,0.875,0.125
391,2,3,0,0.75,0.25
392,11,3,0,0.0078125,0.9921875
393,4,6,88,0.875,0.125
399,4,6,0,0.875,0.125
400,2,13,20,0.998046875,0.001953125
401,4,10,0,0.984375,0.015625
402,4,11,0,0.9921875,0.0078125
403,3,5,0,0.625,0.375
404,5,6,34,0.4375,0.5625
405,5,6,34,0.4375,0.5625
406,6,9,27,0.80859375,0.19140625
407,5,6,34,0.4375,0.5625
408,5,6,34,0.4375,0.5625
409,6,9,27,0.80859375,0.19140625
410,10,4,78,0.0546875,0.9453125
411,5,6,34,0.4375,0.5625
412,5,6,34,0.4375,0.5625
413,6,9,27,0.80859375,0.19140625
414,5,6,34,0.4375,0.5625
415,5,6,34,0.4375,0.5625
416,6,9,27,0.80859375,0.19140625
417,2,5,16,0.75,0.25
418,3,6,0,0.9375,0.0625
419,8,3,0,0.0546875,0.9453125
420,5,3,0,0.125,0.875
421,5,3,0,0.125,0.875
422,5,3,0,0.125,0.875
423,2,4,0,0.625,0.375
424,14,3,19,0.001953125,0.998046875
425,6,13,27,0.68359375,0.31640625
426,6,13,27,0.68359375,0.31640625
427,2,10,67,0.953125,0.046875
432,2,12,67,0.9921875,0.0078125
437,12,2,76,0.0078125,0.9921875
442,14,2,80,0.017578125,0.982421875
443,10,2,77,0.046875,0.953125
444,6,13,27,0.68359375,0.31640625
445,6,13,27,0.68359375,0.31640625
446,11,3,0,0.0078125,0.9921875
447,4,6,0,0.875,0.125
448,4,10,0,0.984375,0.015625
449,4,11,0,0.9921875,0.0078125
450,3,5,0,0.625,0.375
451,4,15,18,0.998046875,0.001953125
460,10,13,20,0.4472503662109375,0.5527496337890625
463,10,13,20,0.4472503662109375,0.5527496337890625
466,7,11,75,0.9286956787109375,0.0713043212890625
475,2,12,51,0.9765625,0.0234375
476,3,15,50,0.99609375,0.00390625
477,2,12,69,0.9765625,0.0234375
478,3,15,68,0.99609375,0.00390625
479,2,12,65,0.9765625,0.0234375
480,3,15,64,0.99609375,0.00390625
481,2,12,61,0.9765625,0.0234375
482,3,15,60,0.99609375,0.00390625
483,4,2,75,0.4765625,0.5234375
488,16,3,62,0.00390625,0.99609375
489,16,3,68,0.00390625,0.99609375
490,16,3,70,0.00390625,0.99609375
491,16,3,72,0.00390625,0.99609375
492,10,13,20,0.4472503662109375,0.5527496337890625
495,10,13,20,0.4472503662109375,0.5527496337890625
