Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
II3,0,10,47,0.876708984375,0.123291015625
Y_4,1,9,157,0.5,0.5
II4,0,7,25,0.8779296875,0.1220703125
Y_3,1,8,159,0.5,0.5
II5,0,3,14,0.87890625,0.12109375
Y_2,1,4,163,0.5,0.5
II6,0,1,46,0.875,0.125
Y_1,1,2,165,0.5,0.5
II155,0,24,155,0.9844017028808594,0.015598297119140625
Y_8,1,25,191,0.5,0.5
II156,0,18,7,0.9844207763671875,0.0155792236328125
Y_7,1,19,215,0.5,0.5
II157,0,16,76,0.98443603515625,0.01556396484375
Y_6,1,17,190,0.5,0.5
II158,0,12,25,0.984375,0.015625
Y_5,1,13,203,0.5,0.5
II104,1,0,46,0.125,0.875
II92,6,1,161,0.25,0.75
II50,1,6,161,0.75,0.25
II40,0,0,32,0.5,0.5
II41,9,1,157,0.5,0.5
II42,8,1,31,0.5,0.5
II43,4,1,28,0.5,0.5
II44,2,1,46,0.5,0.5
II46,10,0,47,0.123291015625,0.876708984375
II47,7,0,25,0.1220703125,0.8779296875
II256,12,0,25,0.015625,0.984375
II244,24,1,210,0.25,0.75
II202,1,24,210,0.75,0.25
II1_1,1,11,144,0.9375,0.0625
II192,11,1,144,0.0625,0.9375
II193,25,1,191,0.5,0.5
II194,19,1,24,0.5,0.5
II195,17,1,190,0.5,0.5
II196,13,1,104,0.5,0.5
II198,24,0,155,0.015598297119140625,0.9844017028808594
II199,18,0,7,0.0155792236328125,0.9844207763671875
II341,3,0,22,0.0625,0.9375
II307_1,0,3,22,0.9375,0.0625
II318,0,3,9,0.9375,0.0625
II309,2,1,24,0.5,0.5
II310,4,1,1,0.5,0.5
II311,8,1,24,0.5,0.5
II314,2,0,0,0.25,0.75
P_1,0,2,0,0.75,0.25
II316,9,0,0,0.0625,0.9375
P_3,0,9,0,0.9375,0.0625
II317,10,0,0,0.03125,0.96875
P_4,0,10,0,0.96875,0.03125
II368,9,1,24,0.5,0.5
II369,13,1,4,0.5,0.5
II370,17,1,24,0.5,0.5
II371,19,1,6,0.5,0.5
II372,25,1,7,0.5,0.5
II374,18,0,0,0.0078125,0.9921875
P_6,0,18,0,0.9921875,0.0078125
II446,0,0,0,0.4218594031605021,0.5781405968394979
Z,0,0,0,0.5781405968394979,0.4218594031605021
II488,7,0,0,0.04638671875,0.95361328125
II487,0,7,0,0.95361328125,0.04638671875
II490,0,0,0,0.34375,0.65625
II489,0,0,0,0.65625,0.34375
II109,0,6,56,0.9375,0.0625
II127_1,0,14,47,0.984375,0.015625
II96,13,1,56,0.125,0.875
II113,0,0,57,0.75,0.25
II127_2,0,10,47,0.890625,0.109375
II131_1,0,9,25,0.90625,0.09375
II131_2,0,7,25,0.96875,0.03125
II261,0,17,175,0.9921875,0.0078125
II279_1,0,24,155,0.998046875,0.001953125
II248,43,1,191,0.125,0.875
II265,0,11,181,0.96875,0.03125
II279_2,0,24,155,0.986328125,0.013671875
II283_1,0,18,7,0.98828125,0.01171875
II283_2,0,18,7,0.99609375,0.00390625
P_8,0,19,0,0.998046875,0.001953125
II497_1,0,19,0,0.9990234375,0.0009765625
P_5,0,10,0,0.984375,0.015625
II500_1,0,10,0,0.9921875,0.0078125
P_2,0,5,0,0.875,0.125
II500_2,0,5,0,0.9375,0.0625
II504_1,0,9,0,0.96875,0.03125
II504_2,0,10,0,0.984375,0.015625
II508_1,0,0,0,0.75,0.25
II508_2,0,2,0,0.875,0.125
II512_1,0,18,0,0.99609375,0.00390625
P_7,0,12,0,0.99609375,0.00390625
II512_2,0,12,0,0.998046875,0.001953125
II135_1,5,0,14,0.0625,0.9375
II100,2,0,15,0.125,0.875
II135_2,3,0,14,0.0625,0.9375
II287_1,25,0,76,0.0078125,0.9921875
II252,15,0,77,0.015625,0.984375
II287_2,16,0,76,0.0078125,0.9921875
II347,0,2,8,0.875,0.125
II350,1,0,24,0.25,0.75
II406,0,5,17,0.984375,0.015625
II378,6,0,19,0.0078125,0.9921875
II409,4,0,21,0.03125,0.96875
II484,5,0,0,0.06982421875,0.93017578125
II494,0,0,0,0.34759020805358887,0.6524097919464111
II495,0,0,0,0.6068557879189029,0.39314421208109707
W,1,68,0,0.9375,0.0625
