Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
U358,100,100,100,0.523105745873183,0.47689425412681696
PUNTI_RETTA_REG_7_,100,100,100,0.5,0.5
U357,100,100,100,0.5231002557319714,0.4768997442680286
PUNTI_RETTA_REG_6_,100,100,100,0.5,0.5
U356,100,100,100,0.5231003379250095,0.47689966207499046
PUNTI_RETTA_REG_5_,100,100,100,0.5,0.5
U355,100,100,100,0.523100490874908,0.47689950912509205
PUNTI_RETTA_REG_4_,100,100,100,0.5,0.5
U354,100,100,100,0.5231007809859792,0.47689921901402077
PUNTI_RETTA_REG_3_,100,100,100,0.5,0.5
U353,100,100,100,0.5231013488827987,0.4768986511172013
PUNTI_RETTA_REG_2_,100,100,100,0.5,0.5
U352,100,100,100,0.5231084306156464,0.4768915693843536
PUNTI_RETTA_REG_1_,100,100,100,0.5,0.5
U351,100,100,100,0.5231065920282416,0.4768934079717584
PUNTI_RETTA_REG_0_,100,100,100,0.5,0.5
U350,417127069646,416853663014,8897201305368,0.5239314477596965,0.47606855224030353
CONT_REG_7_,417127069647,416853663015,8897201305456,0.5,0.5
U349,392744481204,392744481204,320909326281224,0.5224919423398348,0.47750805766016524
CONT_REG_6_,392744481205,392744481205,8897201305456,0.5,0.5
U348,398618778980,398618767089,9030604757976,0.5225134932106174,0.47748650678938265
CONT_REG_5_,398618778981,398618767090,8897201305456,0.5,0.5
U347,392554985680,392554973789,8945711651769,0.522553596406392,0.477446403593608
CONT_REG_4_,392554985681,392554973790,8897201305456,0.5,0.5
U346,393291306360,392744481205,9079115104380,0.5226296630216569,0.4773703369783431
CONT_REG_3_,393291306361,392744481206,8897201305456,0.5,0.5
U345,381213688654,380666863499,8897201305365,0.5227785645741259,0.47722143542587414
CONT_REG_2_,381213688655,380666863500,8897201305456,0.5,0.5
U344,350370011191,350302962226,8994221998173,0.5246353825362486,0.47536461746375136
CONT_REG_1_,350370011192,350302962227,8897201305456,0.5,0.5
U343,237904723081,301976007431,9156714694341,0.5241533081355995,0.47584669186440054
CONT_REG_0_,237904723082,301976007432,8897201305456,0.5,0.5
U342,76,251655516178,51410020608080,0.7535858154296875,0.2464141845703125
MAR_REG_7_,77,251655516179,51470098898983,0.5,0.5
U341,76,251655516178,51410020608080,0.7535858154296875,0.2464141845703125
MAR_REG_6_,77,251655516179,51470098898983,0.5,0.5
U340,76,251655516178,51410020608080,0.7535858154296875,0.2464141845703125
MAR_REG_5_,77,251655516179,51470098898983,0.5,0.5
U339,76,251655516178,51410020608080,0.7535858154296875,0.2464141845703125
MAR_REG_4_,77,251655516179,51470098898983,0.5,0.5
U388,7309265311,2841307310,156356323090887,0.5732109351754389,0.42678906482456114
MAR_REG_3_,7309265312,2841307311,528229029360772,0.5,0.5
U389,59262955206,27095176758,79177025552450,0.5818950417042288,0.4181049582957712
MAR_REG_2_,59262955207,27095176759,528177075670877,0.5,0.5
U390,38026078277,8222909946,79237001513712,0.5958721303941275,0.40412786960587255
MAR_REG_1_,38026078278,8222909947,528198312547806,0.5,0.5
U391,103412019884,178236591027,107016326375049,0.6102618103032,0.38973818969679996
MAR_REG_0_,103412019885,178236591028,163027467797614,0.5,0.5
U338,8756070793386,7677546007514,60239598156568,0.579670977675694,0.420329022324306
X_REG_7_,8756070793387,7677546007515,48157275382635,0.5,0.5
U337,8756070793386,7677546007514,105160630770892,0.5651879707239932,0.4348120292760068
X_REG_6_,8756070793387,7677546007515,48157275382635,0.5,0.5
U336,8756070793386,7677546007514,336426637369688,0.5654047961746325,0.43459520382536754
X_REG_5_,8756070793387,7677546007515,48157275382635,0.5,0.5
U335,8756070793386,7677546007514,53906691872347,0.5658082784089993,0.4341917215910007
X_REG_4_,8756070793387,7677546007515,48157275382635,0.5,0.5
U334,8019500446052,7677546007514,116376860183074,0.5665735921775166,0.43342640782248343
X_REG_3_,8019500446053,7677546007515,48893845729969,0.5,0.5
U333,3991467874974,5270931199389,389818702992718,0.5625943264405423,0.4374056735594577
X_REG_2_,3991467874975,5270931199390,52921878301047,0.5,0.5
U332,433769613148,603962377870,60416017285765,0.559880170660205,0.440119829339795
X_REG_1_,433769613149,603962377871,56309383798151,0.5,0.5
U331,81018784044,188198121403,498789852904061,0.5657722523350311,0.43422774766496886
X_REG_0_,81018784045,188198121404,56832327391977,0.5,0.5
U330,136023839923,5642599748056,371051547995411,0.553985595703125,0.446014404296875
Y_REG_3_,136023839924,5642599748057,372136974720926,0.5,0.5
U394,315012798250,4993411791994,157027297004269,0.5356392860412598,0.46436071395874023
Y_REG_1_,315012798251,4993411791995,158126318806698,0.5,0.5
U329,136023839923,5642599748056,396238686449450,0.553985595703125,0.446014404296875
Y_REG_5_,136023839924,5642599748057,397324113174965,0.5,0.5
U395,5733597189436,7457563668617,471643503643585,0.5408766022367844,0.45912339776321565
T_REG_3_,5733597189437,7457563668618,475517597400453,0.5,0.5
U396,5733597189436,12490956225447,477309972878153,0.539799887523573,0.460200112476427
T_REG_5_,5733597189437,12490956225448,481184066635021,0.5,0.5
U397,5733597189436,7264253264208,221219288357245,0.5594665241158816,0.4405334758841184
T_REG_1_,5733597189437,7264253264209,225093382114113,0.5,0.5
U398,184504052379,474991811756,550274656481292,0.5549984390308119,0.4450015609691881
T_REG_0_,184504052380,474991811757,552216452624299,0.5,0.5
U399,5733597189436,9594027352609,176311877019366,0.5401715822052712,0.4598284177947288
T_REG_4_,5733597189437,9594027352610,180185970776234,0.5,0.5
U400,5733597189436,13476447645914,285021698064398,0.5396001442387519,0.4603998557612481
T_REG_6_,5733597189437,13476447645915,288895791821266,0.5,0.5
U401,5001603443125,8747277602096,188818803309722,0.5422566896358127,0.45774331036418725
T_REG_2_,5001603443126,8747277602097,191960903320279,0.5,0.5
U328,136023839923,5642599748056,114761259810134,0.553985595703125,0.446014404296875
Y_REG_4_,136023839924,5642599748057,115846686535649,0.5,0.5
U402,324394678916,5642599748056,522160213731554,0.5428812503814697,0.4571187496185303
Y_REG_0_,324394678917,5642599748057,523255791029692,0.5,0.5
U403,117467801410,2106951084789,127895799248492,0.5501232147216797,0.4498767852783203
Y_REG_2_,117467801411,2106951084790,128988535239319,0.5,0.5
U327,136023839923,5642599748056,234625748980578,0.553985595703125,0.446014404296875
Y_REG_6_,136023839924,5642599748057,235711175706093,0.5,0.5
U324,3018687783031,3796550311002,100435765056403,0.5621337890625,0.4378662109375
STATO_REG_2_,3018687783032,3796550311003,5157913606257,0.5,0.5
U325,1937046878433,1081640904596,127736003928285,0.4514122009277344,0.5485877990722656
STATO_REG_1_,1937046878434,1081640904597,333500139532747,0.5,0.5
U326,2931305391759,2714909406404,139480186489424,0.49198150634765625,0.5080184936523438
STATO_REG_0_,2931305391760,2714909406405,8822920643085,0.5,0.5
U316,214439686499,3206885904436,8950566803974,0.5606247708201408,0.43937522917985916
R182_U5,1582266074,3166998499,12154285709911,0.5693359375,0.4306640625
R182_U98,2153536641114,1582266074,8947399805475,0.1892231211604667,0.8107768788395333
U412,0,5094587200953,3859876716307,0.93707275390625,0.06292724609375
U300,0,8891137511956,63326405304,0.968536376953125,0.031463623046875
U375,6063793300,4938595775819,270856351881669,0.9365880489349365,0.06341195106506348
U301,6063793300,8735146086822,14585088884315,0.9682940244674683,0.03170597553253174
U373,53095294907,6063793300,9193113519588,0.00390625,0.99609375
U302,0,8897201305256,301976007632,0.9686592817306519,0.031340718269348145
U432,6063793300,53095294907,8901368622353,0.99609375,0.00390625
U303,0,8944232806863,10231110397,0.9998770952224731,0.00012290477752685547
U393,3018687783031,5733597189437,243235944645137,0.65625,0.34375
U406,5949993174792,2714909406405,246254632428169,0.25,0.75
U304,3018687783031,7150808728063,71253805469524,0.7421875,0.2578125
U368,3796550311003,3018687783032,335147262076314,0.5,0.5
U305,3018687783031,8752284972469,498882183870149,0.828125,0.171875
U376,60078290903,43333728981,108244713028512,0.492828369140625,0.507171630859375
U371,4955734661466,1081640904597,107206405852896,0.25,0.75
U306,60078290903,74824571142,107163072123915,0.6196212768554688,0.38037872314453125
U307,0,2714909406405,56833806771078,0.75,0.25
U362,27095176759,59262955207,507823833861663,0.5,0.5
U308,7309265312,62104262518,507497763205620,0.75,0.25
U536,223705250665,4885500480912,17377960584543,0.7502431869506836,0.2497568130493164
U309,223705250665,5162886898004,16961106921528,0.8751215934753418,0.1248784065246582
U539,10696233790547,7809496607360,347243876564312,0.359375,0.640625
U538,5163032889398,223705250665,354829667921007,0.1248784065246582,0.8751215934753418
U310,7947561769923,5023565643475,16701734491141,0.5606247708201408,0.43937522917985916
U541,10696233790547,7809496607360,163903839461690,0.359375,0.640625
U540,5174970968584,223705250665,171489630818385,0.1248784065246582,0.8751215934753418
U311,7959499861000,5035503722661,29644680368650,0.5606247708201408,0.43937522917985916
U543,10696233790547,7809496607360,133082166961762,0.359375,0.640625
U542,5168907175284,223705250665,140667958318457,0.1248784065246582,0.8751215934753418
U312,7959499861001,5035503722662,24245398921362,0.5606247708201408,0.43937522917985916
U545,10696233790547,7809496607360,178839251492752,0.359375,0.640625
U544,5163032889399,223705250665,186425042849447,0.1248784065246582,0.8751215934753418
U313,7966299974982,5041757023379,41224127016485,0.5606247708201408,0.43937522917985916
U547,8289618982422,3991467874975,300786583700818,0.359375,0.640625
U546,5138827685091,223705250665,304554346325128,0.1248784065246582,0.8751215934753418
U314,4142257418192,5035743198974,19478407295640,0.5606247708201408,0.43937522917985916
U549,3622650160903,433769613149,85762985249088,0.359375,0.640625
U548,5175165510129,223705250665,85973049611572,0.1248784065246582,0.8751215934753418
U315,657474863814,3622650160903,12536378624698,0.5606247708201408,0.43937522917985916
U551,3206885904436,81018784045,458123576584066,0.359375,0.640625
U550,5145029935237,204659871064,457999935497047,0.1248784065246582,0.8751215934753418
U516,18344799916109,1081640904597,141312798902402,0.125,0.875
U517,10696233790547,3796550311003,138597889495996,0.25,0.75
U515,12154059465465,136023839924,142258415967075,0.125,0.875
U317,2779002648868,9397857878423,19004219350255,0.57421875,0.42578125
U519,17359308495642,1081640904597,356218807901888,0.125,0.875
U520,10696233790547,3796550311003,353503898495482,0.25,0.75
U518,12154059465465,136023839924,357164424966561,0.125,0.875
U318,2114671409130,5607594008906,25579667482629,0.57421875,0.42578125
U522,14462379622804,1081640904597,82339368341184,0.125,0.875
U523,10696233790547,3796550311003,79624458934778,0.25,0.75
U521,12154059465465,136023839924,83284985405857,0.125,0.875
U319,2331067394484,5607594008906,20396782020696,0.57421875,0.42578125
U525,12325915938812,1081640904597,323433682369237,0.125,0.875
U526,10696233790547,3796550311003,320718772962831,0.25,0.75
U524,12154059465465,136023839924,324379299433910,0.125,0.875
U320,3431976425849,9774381670916,32426003859344,0.57421875,0.42578125
U528,13615629872291,1081640904597,120690608011246,0.125,0.875
U529,8289618982422,3796550311003,117975698604840,0.25,0.75
U527,8618410802198,117467801411,121654781114432,0.125,0.875
U321,265122787092,304218554716,24170836172274,0.57421875,0.42578125
