Wire,Controllability0,Controllability1,Observability,Prob0,Prob1
n2897gat,0,0,96,0.5625,0.4375
n673gat,1,1,79,0.5,0.5
n2782gat,0,0,118,0.5,0.5
n398gat,1,1,159,0.5,0.5
n2790gat,0,0,92,0.5,0.5
n402gat,1,1,159,0.5,0.5
n2670gat,0,0,97,0.5,0.5
n919gat,1,1,130,0.5,0.5
n2793gat,0,0,119,0.5,0.5
n846gat,1,1,130,0.5,0.5
n394gat,1,1,47,0.5,0.5
n703gat,1,1,47,0.5,0.5
n722gat,1,1,65,0.5,0.5
n726gat,1,1,95,0.5,0.5
n748gat,0,0,94,0.5833527165188439,0.4166472834811561
n2510gat,1,1,91,0.5,0.5
n2732gat,0,0,53,0.5,0.5
n271gat,1,1,136,0.5,0.5
n2776gat,0,0,107,0.5,0.5
n160gat,1,1,136,0.5,0.5
n2735gat,0,0,95,0.5,0.5
n337gat,1,1,136,0.5,0.5
n2673gat,0,0,96,0.5,0.5
n842gat,1,1,107,0.5,0.5
n2779gat,0,0,107,0.5,0.5
n341gat,1,1,136,0.5,0.5
n43gat,12,10,114,0.5814277034115919,0.4185722965884081
n2522gat,13,11,113,0.5,0.5
n1620gat,1,4,45,0.9375,0.0625
n2472gat,2,5,48,0.5,0.5
n2470gat,5,2,51,0.5,0.5
n2319gat,6,3,73,0.5,0.5
n1827gat,0,3,73,0.75,0.25
n1821gat,1,4,71,0.5,0.5
n1825gat,1,4,72,0.5,0.5
n1816gat,8,1,74,0.25,0.75
n2029gat,9,2,73,0.5,0.5
n2027gat,2,9,73,0.5,0.5
n1829gat,3,10,60,0.5,0.5
n283gat,1,1,159,0.5,0.5
n165gat,1,1,159,0.5,0.5
n279gat,1,1,159,0.5,0.5
n1026gat,1,1,130,0.5,0.5
n275gat,1,1,159,0.5,0.5
n55gat,12,10,137,0.5814277034115919,0.4185722965884081
n2476gat,13,11,136,0.5,0.5
n2914gat,0,0,117,0.5625,0.4375
n1068gat,1,1,158,0.5,0.5
n2928gat,0,0,106,0.5625,0.4375
n957gat,1,1,158,0.5,0.5
n2927gat,0,0,103,0.5625,0.4375
n861gat,1,1,158,0.5,0.5
n2896gat,0,0,109,0.5625,0.4375
n1294gat,1,1,129,0.5,0.5
n2922gat,0,0,118,0.5625,0.4375
n1241gat,1,1,129,0.5,0.5
n1298gat,1,1,129,0.5,0.5
n2894gat,0,0,102,0.5625,0.4375
n865gat,1,1,158,0.5,0.5
n2921gat,0,0,109,0.5625,0.4375
n1080gat,1,1,158,0.5,0.5
n2895gat,0,0,102,0.5625,0.4375
n1148gat,1,1,158,0.5,0.5
n933gat,12,10,136,0.5814277034115919,0.4185722965884081
n2468gat,13,11,135,0.5,0.5
n618gat,1,1,183,0.5,0.5
n491gat,1,1,183,0.5,0.5
n622gat,1,1,144,0.5,0.5
n626gat,1,1,144,0.5,0.5
n3064gat,13,9,176,0.3785127785914024,0.6214872214085976
n834gat,14,10,195,0.5,0.5
n3055gat,11,6,96,0.3849890151284011,0.6150109848715989
n707gat,12,7,198,0.5,0.5
n3063gat,12,12,180,0.5026890606873634,0.4973109393126366
n838gat,13,13,194,0.5,0.5
n3062gat,12,12,78,0.5064269903365327,0.4935730096634673
n830gat,13,13,148,0.5,0.5
n3056gat,7,9,150,0.5082938247615997,0.4917061752384003
n614gat,8,10,102,0.5,0.5
n504gat,21,23,124,0.5814277034115919,0.4185722965884081
n2526gat,22,24,123,0.5,0.5
n2913gat,0,13,143,0.9984751627780497,0.0015248372219502926
n680gat,1,14,184,0.5,0.5
n2920gat,0,13,125,0.9984751627780497,0.0015248372219502926
n816gat,1,14,184,0.5,0.5
n2905gat,0,13,122,0.9984751627780497,0.0015248372219502926
n580gat,1,14,184,0.5,0.5
n3057gat,5,6,123,0.38498898119378255,0.6150110188062174
n824gat,6,7,163,0.5,0.5
n3059gat,8,8,70,0.506426945697839,0.49357305430216103
n820gat,9,9,158,0.5,0.5
n3058gat,3,6,161,0.508293779958355,0.491706220041645
n883gat,4,7,161,0.5,0.5
n2898gat,0,13,121,0.9984751627780497,0.0015248372219502926
n584gat,1,14,199,0.5,0.5
n3060gat,9,9,23,0.5026890163781472,0.4973109836218528
n684gat,10,10,173,0.5,0.5
n3061gat,11,6,26,0.3785127452276278,0.6214872547723722
n699gat,12,7,129,0.5,0.5
n567gat,18,16,130,0.5814277034115919,0.4185722965884081
n2464gat,19,17,129,0.5,0.5
n3048gat,0,18,74,0.9651617967174388,0.03483820328256115
n2399gat,1,15,69,0.5,0.5
n3049gat,0,17,64,0.9447394016897306,0.055260598310269415
n2343gat,1,16,57,0.5,0.5
n3051gat,0,20,75,0.9569027399047627,0.04309726009523729
n2203gat,1,19,125,0.5,0.5
n3047gat,1,21,72,0.9423367669805884,0.057663233019411564
n2562gat,1,13,111,0.5,0.5
n3050gat,0,21,99,0.962684079673636,0.037315920326363994
n2207gat,1,17,146,0.5,0.5
n3040gat,0,12,49,0.9425971001518029,0.05740289984819713
n2626gat,1,9,124,0.5,0.5
n3044gat,1,21,56,0.9449888876454777,0.055011112354522274
n2490gat,1,13,110,0.5,0.5
n3042gat,1,30,36,0.9653190813417142,0.03468091865828582
n2622gat,1,21,86,0.5,0.5
n3037gat,0,17,63,0.962852550488862,0.03714744951113802
n2630gat,1,13,86,0.5,0.5
n3041gat,0,21,57,0.9570973118322068,0.04290268816779319
n2543gat,1,13,86,0.5,0.5
n1606gat,1,3,96,0.75,0.25
n2102gat,2,4,95,0.5,0.5
n3052gat,1,10,116,0.84375,0.15625
n1880gat,2,11,49,0.5,0.5
n1610gat,1,9,93,0.931640625,0.068359375
n1763gat,2,9,92,0.5,0.5
